valid_time,temperature,surface_pressure,total_cloud_cover,low_cloud_cover,medium_cloud_cover,high_cloud_cover,precipitation,humidity,wind_speed,hour,day,month,day_of_week,temp_rolling_6,temp_lag_1,temp_lag_24,rain_tomorrow
2025-01-02 00:00:00,10.2439575,1007.9811,0.0,0.0,0.0,0.0,0.0,91.275276,1.9575087,0,2,1,3,9.957026163736979,9.754242,12.305115,0
2025-01-02 01:00:00,10.034027,1008.8362,0.0,0.0,0.0,0.0,0.0,91.548195,1.7777038,1,2,1,3,9.885452270507812,10.2439575,12.614502,0
2025-01-02 02:00:00,10.117249,1009.3281,0.015258789,0.015258789,0.0,0.0,0.0,89.642296,2.1083682,2,2,1,3,9.903218587239584,10.034027,12.506287,0
2025-01-02 03:00:00,10.726746,1010.0895,0.0,0.0,0.0,0.0,0.0,86.60045,1.4956894,3,2,1,3,10.073165893554688,10.117249,12.865356,0
2025-01-02 04:00:00,11.140686,1010.74615,0.08239746,0.048828125,0.0,0.033569336,0.0,85.77933,1.5506967,4,2,1,3,10.336151123046875,10.726746,12.227509,0
2025-01-02 05:00:00,13.781036,1010.5836,60.980225,60.980225,0.0,0.0,0.0,77.60538,2.3079982,5,2,1,3,11.007283528645834,11.140686,13.46347,0
2025-01-02 06:00:00,14.719452,1010.4715,40.267944,40.267944,0.0,0.0,0.0,74.09189,1.9104402,6,2,1,3,11.753199259440104,13.781036,13.969696,0
2025-01-02 07:00:00,14.865326,1009.3192,29.632568,29.61731,0.0,0.015258789,0.0,72.798744,1.3898243,7,2,1,3,12.558415730794271,14.719452,14.1371155,0
2025-01-02 08:00:00,16.944,1008.4153,5.1483154,1.4160156,0.0,4.4158936,0.0,64.04379,1.0131372,8,2,1,3,13.696207682291666,14.865326,15.681122,0
2025-01-02 09:00:00,17.237518,1007.5639,24.041748,0.0,0.0,24.041748,0.0,63.785625,1.326937,9,2,1,3,14.781336466471354,16.944,16.096771,0
2025-01-02 10:00:00,15.131317,1007.101,62.564087,1.6662598,0.0,62.231445,0.0,76.5162,1.7101607,10,2,1,3,15.446441650390625,17.237518,14.434662,0
2025-01-02 11:00:00,15.032318,1007.2006,4.0008545,0.3326416,0.0,3.6651611,0.0,76.660324,2.015756,11,2,1,3,15.654988606770834,15.131317,14.435333,0
2025-01-02 12:00:00,14.692474,1007.3008,65.93323,3.616333,0.0,65.93323,0.0,81.81717,2.0198934,12,2,1,3,15.650492350260416,15.032318,14.310181,0
2025-01-02 13:00:00,14.016632,1007.9328,4.949951,4.916382,0.0,0.033569336,0.0,84.70453,1.8189129,13,2,1,3,15.509043375651041,14.692474,13.936401,0
2025-01-02 14:00:00,13.062225,1008.777,4.083252,2.9510498,0.0,1.1322021,0.0,87.36297,1.8777863,14,2,1,3,14.862080891927084,14.016632,13.09848,0
2025-01-02 15:00:00,12.160919,1009.3285,0.2960205,0.0,0.0,0.2960205,0.0,89.61051,1.7989784,15,2,1,3,14.015981038411459,13.062225,12.152863,0
2025-01-02 16:00:00,11.690247,1009.0849,0.015258789,0.0,0.0,0.015258789,0.0,91.1289,1.9639386,16,2,1,3,13.442469278971354,12.160919,11.804962,0
2025-01-02 17:00:00,10.63092,1008.9911,0.0,0.0,0.0,0.0,0.0,93.77861,1.9258952,17,2,1,3,12.708902994791666,11.690247,10.506805,0
2025-01-02 18:00:00,10.547668,1008.72736,0.0,0.0,0.0,0.0,0.0,94.58909,1.8718034,18,2,1,3,12.018102010091146,10.63092,10.691803,0
2025-01-02 19:00:00,10.254761,1008.5447,0.0,0.0,0.0,0.0,0.0,94.34941,1.7131877,19,2,1,3,11.391123453776041,10.547668,10.46347,1
2025-01-02 20:00:00,9.451691,1008.0801,0.0,0.0,0.0,0.0,0.0,95.77461,1.6062027,20,2,1,3,10.78936767578125,10.254761,10.010651,1
2025-01-02 21:00:00,9.478241,1007.77783,0.0,0.0,0.0,0.0,0.0,95.76463,1.6380996,21,2,1,3,10.342254638671875,9.451691,9.707062,1
2025-01-02 22:00:00,7.6556396,1007.65356,22.653198,22.653198,0.0,0.0,0.0,99.63472,1.4897444,22,2,1,3,9.669820149739584,9.478241,9.562775,1
2025-01-02 23:00:00,7.660858,1008.1665,100.0,100.0,0.0,0.0,0.0,99.25329,1.3455753,23,2,1,3,9.174809773763021,7.6556396,9.754242,1
2025-01-03 00:00:00,8.300934,1008.21826,100.0,100.0,0.0,0.0,0.0,97.179245,1.2474952,0,3,1,4,8.80035400390625,7.660858,10.2439575,1
2025-01-03 01:00:00,8.210205,1008.7682,100.0,100.0,0.0,0.0,0.0,98.17188,1.0726361,1,3,1,4,8.4595947265625,8.300934,10.034027,1
2025-01-03 02:00:00,8.837921,1009.69214,100.0,100.0,0.0,0.0,0.0,97.45907,1.1086342,2,3,1,4,8.3572998046875,8.210205,10.117249,1
2025-01-03 03:00:00,9.772491,1010.5181,100.0,100.0,0.0,0.14953613,0.0,98.52479,1.1869636,3,3,1,4,8.406341552734375,8.837921,10.726746,1
2025-01-03 04:00:00,10.249268,1010.6744,100.0,100.0,0.0,0.09765625,0.0,97.86937,1.1623012,4,3,1,4,8.838612874348959,9.772491,11.140686,1
2025-01-03 05:00:00,12.657135,1010.71893,100.0,100.0,0.0,0.18005371,0.0,89.814865,1.1430342,5,3,1,4,9.67132568359375,10.249268,13.781036,0
2025-01-03 06:00:00,13.71933,1010.2011,74.176025,74.176025,0.0,0.033569336,0.0,82.858,1.501281,6,3,1,4,10.574391682942709,12.657135,14.719452,1
2025-01-03 07:00:00,14.560791,1009.27374,28.848267,28.848267,0.0,0.0,0.0,80.95375,1.9749296,7,3,1,4,11.632822672526041,13.71933,14.865326,0
2025-01-03 08:00:00,16.873688,1008.168,20.852661,20.852661,0.0,0.0,0.0,72.536995,2.0816512,8,3,1,4,12.972117106119791,14.560791,16.944,0
2025-01-03 09:00:00,17.580841,1007.2293,6.234741,6.234741,0.0,0.0,0.0,70.4944,1.8739998,9,3,1,4,14.273508707682291,16.873688,17.237518,0
2025-01-03 10:00:00,14.502838,1006.7544,79.51355,79.51355,0.0,0.0,0.0,83.82021,1.3404136,10,3,1,4,14.982437133789062,17.580841,15.131317,0
2025-01-03 11:00:00,14.554169,1006.9011,88.73291,88.73291,0.0,0.0,0.0,81.93274,1.6614906,11,3,1,4,15.298609415690104,14.502838,15.032318,0
2025-01-03 12:00:00,14.687592,1006.71216,77.993774,77.993774,0.0,0.0,0.0,84.04668,1.7038627,12,3,1,4,15.459986368815104,14.554169,14.692474,0
2025-01-03 13:00:00,14.471954,1007.2159,64.57214,64.57214,0.0,0.0,0.0,84.048805,1.4454504,13,3,1,4,15.445180257161459,14.687592,14.016632,0
2025-01-03 14:00:00,13.654755,1007.85583,68.289185,68.289185,0.0,0.0,0.0,87.58944,1.6579069,14,3,1,4,14.90869140625,14.471954,13.062225,0
2025-01-03 15:00:00,12.463104,1008.1041,67.67578,67.67578,0.0,0.0,0.0,90.98522,1.5083348,15,3,1,4,14.055735270182291,13.654755,12.160919,0
2025-01-03 16:00:00,12.238007,1008.2698,47.10083,47.10083,0.0,0.0,0.0,92.085526,1.47676,16,3,1,4,13.678263346354166,12.463104,11.690247,0
2025-01-03 17:00:00,11.73764,1008.3885,55.621338,55.621338,0.0,0.0,0.0,94.34301,1.635608,17,3,1,4,13.208841959635416,12.238007,10.63092,0
2025-01-03 18:00:00,11.547089,1007.9883,39.666748,39.666748,0.0,0.0,0.0,95.356926,1.6856937,18,3,1,4,12.6854248046875,11.73764,10.547668,0
2025-01-03 19:00:00,11.095734,1007.6399,34.93347,34.93347,0.0,0.0,0.0019073486,96.448555,1.2115757,19,3,1,4,12.122721354166666,11.547089,10.254761,0
2025-01-03 20:00:00,10.553436,1007.1268,40.40222,40.40222,0.0,0.0,0.00047683716,98.33394,0.9444578,20,3,1,4,11.6058349609375,11.095734,9.451691,0
2025-01-03 21:00:00,10.232941,1006.7332,35.0708,35.0708,0.0,0.0,0.0019073486,99.41015,1.148899,21,3,1,4,11.234141031901041,10.553436,9.478241,0
2025-01-03 22:00:00,10.531342,1006.8373,100.0,100.0,0.0,0.0,0.0038146973,99.4532,0.82594943,22,3,1,4,10.949696858723959,10.232941,7.6556396,0
2025-01-03 23:00:00,10.513947,1007.0815,100.0,100.0,0.0,0.0,0.0038146973,99.43473,1.2083371,23,3,1,4,10.745747884114584,10.531342,7.660858,0
2025-01-04 00:00:00,10.806183,1007.0643,100.0,100.0,0.0,0.0,0.0023841858,97.49191,1.0880076,0,4,1,5,10.622263590494791,10.513947,8.300934,1
2025-01-04 01:00:00,10.968658,1007.7316,100.0,100.0,0.0,0.0,0.0038146973,97.89642,0.61797976,1,4,1,5,10.601084391276041,10.806183,8.210205,1
2025-01-04 02:00:00,11.35733,1008.5168,100.0,100.0,0.0,0.0,0.002861023,96.4618,0.38023612,2,4,1,5,10.735066731770834,10.968658,8.837921,1
2025-01-04 03:00:00,11.110626,1009.0714,100.0,100.0,0.0,0.0,0.0019073486,97.584755,0.42691436,3,4,1,5,10.88134765625,11.35733,9.772491,1
2025-01-04 04:00:00,11.093658,1009.5073,28.414917,28.414917,0.0,0.0,0.00047683716,99.99939,0.6685287,4,4,1,5,10.975067138671875,11.110626,10.249268,0
2025-01-04 05:00:00,12.965729,1009.6781,14.978027,14.978027,0.0,0.0,0.0,80.78199,0.6903962,5,4,1,5,11.383697509765625,11.093658,12.657135,0
2025-01-04 06:00:00,13.080292,1009.1436,3.6071777,3.6071777,0.0,0.0,0.00047683716,77.33015,0.48788273,6,4,1,5,11.762715657552084,12.965729,13.71933,1
2025-01-04 07:00:00,13.58783,1008.2784,2.9937744,2.9937744,0.0,0.0,0.0,76.94549,0.26805314,7,4,1,5,12.199244181315104,13.080292,14.560791,0
2025-01-04 08:00:00,15.801147,1007.0027,0.7324219,0.7324219,0.0,0.0,0.0,71.73529,0.16226509,8,4,1,5,12.93988037109375,13.58783,16.873688,0
2025-01-04 09:00:00,16.209015,1006.16705,0.0,0.0,0.0,0.0,0.0,69.859924,0.33003074,9,4,1,5,13.78961181640625,15.801147,17.580841,0
2025-01-04 10:00:00,14.465851,1005.7402,24.58496,24.58496,0.0,0.0,0.0,79.69925,0.40087757,10,4,1,5,14.351643880208334,16.209015,14.502838,0
2025-01-04 11:00:00,14.550201,1005.78125,6.3323975,6.3323975,0.0,0.0,0.0,77.40629,0.60726166,11,4,1,5,14.61572265625,14.465851,14.554169,0
2025-01-04 12:00:00,15.612976,1005.9339,7.9833984,7.9833984,0.0,0.0,0.0,73.7904,1.0903592,12,4,1,5,15.037836710611979,14.550201,14.687592,0
2025-01-04 13:00:00,14.493378,1006.5398,11.315918,11.315918,0.0,0.0,0.0,78.48773,1.2318095,13,4,1,5,15.188761393229166,15.612976,14.471954,0
2025-01-04 14:00:00,12.99234,1007.00885,7.333374,7.333374,0.0,0.0,0.0,83.74618,1.3348656,14,4,1,5,14.720626831054688,14.493378,13.654755,0
2025-01-04 15:00:00,11.887543,1007.5398,2.3345947,2.3345947,0.0,0.0,0.0,89.11756,1.4416403,15,4,1,5,14.000381469726562,12.99234,12.463104,0
2025-01-04 16:00:00,10.872833,1007.72,1.6662598,1.6662598,0.0,0.0,0.0,92.10509,1.6570078,16,4,1,5,13.401545206705729,11.887543,12.238007,0
2025-01-04 17:00:00,9.995819,1007.8766,6.9335938,3.6346436,0.0,3.6346436,0.0,95.32968,1.863583,17,4,1,5,12.642481486002604,10.872833,11.73764,0
2025-01-04 18:00:00,11.063019,1007.7397,21.517944,0.3326416,0.0,21.185303,0.0,93.44628,1.4627331,18,4,1,5,11.8841552734375,9.995819,11.547089,0
2025-01-04 19:00:00,11.21402,1007.27716,32.56836,3.616333,0.0,30.267334,0.0,92.52784,1.0600891,19,4,1,5,11.337595621744791,11.063019,11.095734,0
2025-01-04 20:00:00,10.8871765,1007.0401,37.44812,2.3162842,0.0,35.464478,0.0,94.5914,0.8229072,20,4,1,5,10.986735026041666,11.21402,10.553436,0
2025-01-04 21:00:00,10.795441,1006.6312,75.35095,66.36963,0.0,27.212524,0.0,98.05378,0.7657333,21,4,1,5,10.804718017578125,10.8871765,10.232941,0
2025-01-04 22:00:00,8.912689,1006.73193,100.0,100.0,0.0,11.831665,0.0,99.99011,0.773444,22,4,1,5,10.47802734375,10.795441,10.531342,0
2025-01-04 23:00:00,8.594635,1006.425,100.0,100.0,0.0,41.531372,0.0,99.8057,0.6859674,23,4,1,5,10.244496663411459,8.912689,10.513947,0
2025-01-05 00:00:00,9.483887,1007.0083,100.0,100.0,0.0,46.12732,0.0019073486,97.66948,0.25089204,0,5,1,6,9.981307983398438,8.594635,10.806183,0
2025-01-05 01:00:00,9.272247,1007.8142,100.0,100.0,0.0,55.078125,0.0019073486,98.940094,0.26787114,1,5,1,6,9.657679239908854,9.483887,10.968658,0
2025-01-05 02:00:00,9.988159,1008.2106,100.0,100.0,0.0,67.51404,0.0071525574,98.3507,0.41638088,2,5,1,6,9.507843017578125,9.272247,11.35733,0
2025-01-05 03:00:00,10.083496,1009.2659,100.0,100.0,0.0,78.74756,0.0052452087,98.68901,0.6005635,3,5,1,6,9.389185587565104,9.988159,11.110626,0
2025-01-05 04:00:00,9.892822,1009.85297,98.583984,76.40991,0.0,94.68384,0.0,100.0,0.82791835,4,5,1,6,9.552541097005209,10.083496,11.093658,0
2025-01-05 05:00:00,11.882538,1010.0814,99.66736,88.70239,0.0,94.03381,0.0,95.85499,1.6813757,5,5,1,6,10.10052490234375,9.892822,12.965729,0
2025-01-05 06:00:00,12.823578,1009.4607,96.38367,42.034912,0.0,95.00122,0.0009536743,90.78627,1.7829654,6,5,1,6,10.657140096028646,11.882538,13.080292,1
2025-01-05 07:00:00,13.253845,1008.41455,93.1488,29.751587,0.0,91.415405,0.0,88.13011,1.9553006,7,5,1,6,11.32073974609375,12.823578,13.58783,1
2025-01-05 08:00:00,15.580048,1007.47437,92.08374,21.02356,0.0,91.36658,0.0,79.60199,1.9956942,8,5,1,6,12.252721150716146,13.253845,15.801147,1
2025-01-05 09:00:00,16.346893,1006.7086,95.38269,2.1209717,0.0,95.33386,0.0,76.25415,2.0841186,9,5,1,6,13.296620686848959,15.580048,16.209015,0
2025-01-05 10:00:00,15.213623,1006.5503,99.66736,99.66736,0.0,91.36658,0.0,87.299255,2.1138644,10,5,1,6,14.183420817057291,16.346893,14.465851,0
2025-01-05 11:00:00,15.431305,1006.2073,99.349976,78.78113,0.0,94.732666,0.0,84.03653,2.0114744,11,5,1,6,14.774881998697916,15.213623,14.550201,0
2025-01-05 12:00:00,14.952118,1006.25415,98.99902,68.24646,0.0,97.98584,0.0,90.021706,1.588443,12,5,1,6,15.129638671875,15.431305,15.612976,0
2025-01-05 13:00:00,14.943512,1006.5761,100.0,58.944702,0.0,99.98474,0.0,90.26059,1.5698835,13,5,1,6,15.411249796549479,14.952118,14.493378,0
2025-01-05 14:00:00,14.475372,1007.21674,99.98474,59.197998,0.0,99.98474,0.0,92.73179,1.5459121,14,5,1,6,15.227137247721354,14.943512,12.99234,0
2025-01-05 15:00:00,13.795746,1007.6369,100.0,59.716797,0.0,100.0,0.0,94.89069,1.6842508,15,5,1,6,14.801946004231771,14.475372,11.887543,0
2025-01-05 16:00:00,13.838654,1007.7756,100.0,58.032227,0.0,100.0,0.0,95.39312,1.7966204,16,5,1,6,14.572784423828125,13.795746,10.872833,0
2025-01-05 17:00:00,13.052887,1007.4908,100.0,49.54834,0.0,100.0,0.0,96.45326,1.8976068,17,5,1,6,14.176381429036459,13.838654,9.995819,0
2025-01-05 18:00:00,12.967499,1007.30914,98.99902,28.613281,0.0,98.99902,0.0,96.04284,1.4516516,18,5,1,6,13.845611572265625,13.052887,11.063019,0
2025-01-05 19:00:00,13.20993,1006.97174,100.0,21.694946,0.3326416,100.0,0.0,95.79362,1.5689756,19,5,1,6,13.556681315104166,12.967499,11.21402,0
2025-01-05 20:00:00,13.187042,1006.45447,100.0,5.1971436,2.3162842,100.0,0.0,95.80841,1.5502224,20,5,1,6,13.341959635416666,13.20993,10.8871765,0
2025-01-05 21:00:00,13.288513,1006.08954,95.63599,7.3638916,1.0009766,95.30029,0.0,95.4354,1.579268,21,5,1,6,13.257420857747396,13.187042,10.795441,0
2025-01-05 22:00:00,12.478577,1005.613,99.98474,2.9846191,0.0,99.98474,0.0,96.45289,1.5628798,22,5,1,6,13.030741373697916,13.288513,8.912689,0
2025-01-05 23:00:00,12.255951,1005.70514,93.65234,4.3670654,0.0,93.65234,0.0,96.6358,1.5378972,23,5,1,6,12.897918701171875,12.478577,8.594635,0
2025-01-06 00:00:00,12.561798,1005.74774,86.865234,4.91333,0.0,86.61804,0.0,96.36312,1.4856814,0,6,1,0,12.830301920572916,12.255951,9.483887,0
2025-01-06 01:00:00,12.289886,1006.72986,100.0,100.0,0.0,63.790894,0.0,97.10444,1.3166791,1,6,1,0,12.676961263020834,12.561798,9.272247,0
2025-01-06 02:00:00,13.228638,1006.9272,100.0,100.0,0.0,25.637817,0.0,96.800446,1.5785096,2,6,1,0,12.683893839518229,12.289886,9.988159,0
2025-01-06 03:00:00,13.960846,1007.8706,100.0,100.0,0.0,6.185913,0.0,95.54788,1.2736104,3,6,1,0,12.795949300130209,13.228638,10.083496,0
2025-01-06 04:00:00,14.525574,1008.22046,100.0,100.0,0.0,0.0,0.0,93.09304,1.3683926,4,6,1,0,13.137115478515625,13.960846,9.892822,0
2025-01-06 05:00:00,16.958069,1008.5095,47.720337,47.720337,0.0,0.0,0.0,83.72513,2.4055958,5,6,1,0,13.920801798502604,14.525574,11.882538,0
2025-01-06 06:00:00,19.18991,1007.41516,96.75903,96.75903,0.0,0.0,0.0014305115,72.879875,2.6376314,6,6,1,0,15.025487263997396,16.958069,12.823578,0
2025-01-06 07:00:00,19.482452,1006.306,99.98474,99.98474,0.0,0.0,0.011920929,72.558556,2.3691456,7,6,1,0,16.22424825032552,19.18991,13.253845,0
2025-01-06 08:00:00,21.385895,1005.3689,99.78638,99.78638,0.0,0.0,0.002861023,62.36926,1.9131411,8,6,1,0,17.583791097005207,19.482452,15.580048,0
2025-01-06 09:00:00,21.701935,1004.51904,99.23706,99.23706,0.0,0.0,0.0,62.297405,1.4054633,9,6,1,0,18.873972574869793,21.385895,16.346893,0
2025-01-06 10:00:00,19.144257,1004.06415,88.08594,88.08594,0.0,0.0,0.0,76.455864,0.6684255,10,6,1,0,19.643753051757812,21.701935,15.213623,0
2025-01-06 11:00:00,19.452637,1003.8088,81.38733,81.38733,0.0,0.0,0.0,73.266426,0.30446774,11,6,1,0,20.05951436360677,19.144257,15.431305,0
2025-01-06 12:00:00,20.371124,1003.84326,60.93445,60.93445,0.0,0.0,0.0,73.123795,1.464402,12,6,1,0,20.256383260091145,19.452637,14.952118,0
2025-01-06 13:00:00,19.181305,1004.16693,61.001587,61.001587,0.0,0.0,0.0,79.730675,1.999909,13,6,1,0,20.206192016601562,20.371124,14.943512,0
2025-01-06 14:00:00,18.233185,1005.08154,49.813843,49.813843,0.0,0.0,0.0,83.52152,2.089342,14,6,1,0,19.680740356445312,19.181305,14.475372,0
2025-01-06 15:00:00,16.233734,1005.4261,40.39612,40.39612,0.0,0.0,0.0,91.434845,2.1158288,15,6,1,0,18.769373575846355,18.233185,13.795746,0
2025-01-06 16:00:00,15.862701,1005.7661,25.610352,25.610352,0.0,0.0,0.0,93.458954,2.046146,16,6,1,0,18.222447713216145,16.233734,13.838654,0
2025-01-06 17:00:00,15.435822,1005.739,18.127441,18.127441,0.0,0.0,0.0,93.4089,2.0025191,17,6,1,0,17.552978515625,15.862701,13.052887,0
2025-01-06 18:00:00,14.9583435,1005.4791,11.148071,11.148071,0.0,0.0,0.0,94.464325,2.1100702,18,6,1,0,16.650848388671875,15.435822,12.967499,0
2025-01-06 19:00:00,14.575348,1005.4425,4.763794,4.763794,0.0,0.0,0.0,94.109764,2.5035563,19,6,1,0,15.883188883463541,14.9583435,13.20993,0
2025-01-06 20:00:00,14.502472,1005.2779,12.649536,12.316895,0.3326416,0.0,0.0,94.8151,2.7202346,20,6,1,0,15.261403401692709,14.575348,13.187042,0
2025-01-06 21:00:00,14.681915,1005.48206,17.001343,16.668701,1.3183594,0.0,0.0,93.49683,2.7439666,21,6,1,0,15.002766927083334,14.502472,13.288513,0
2025-01-06 22:00:00,13.441437,1005.9539,69.314575,68.64624,1.0314941,0.0,0.0,94.70004,2.3965964,22,6,1,0,14.599222819010416,14.681915,12.478577,0
2025-01-06 23:00:00,12.946808,1006.3123,61.935425,58.267212,6.6345215,0.0,0.0,95.33451,2.66539,23,6,1,0,14.18438720703125,13.441437,12.255951,1
2025-01-07 00:00:00,12.70163,1006.4879,63.064575,55.43213,15.249634,0.0,0.0,94.53915,2.4543667,0,7,1,1,13.808268229166666,12.946808,12.561798,1
2025-01-07 01:00:00,12.750488,1006.897,74.98779,69.98901,20.437622,0.0,0.0,94.852165,2.377912,1,7,1,1,13.504124959309896,12.70163,12.289886,1
2025-01-07 02:00:00,13.079071,1007.7349,50.81482,40.881348,20.153809,0.0,0.0,93.11361,2.5302763,2,7,1,1,13.266891479492188,12.750488,13.228638,1
2025-01-07 03:00:00,12.934662,1008.373,69.72656,69.37866,13.635254,0.0,0.0,93.31518,3.0749032,3,7,1,1,12.975682576497396,13.079071,13.960846,1
2025-01-07 04:00:00,13.0963745,1008.99084,67.89856,64.57825,15.869141,0.0,0.0,93.07277,3.0667052,4,7,1,1,12.918172200520834,12.934662,14.525574,0
2025-01-07 05:00:00,13.882446,1008.76526,84.417725,84.417725,1.0498047,0.0,0.0,90.078094,3.0616252,5,7,1,1,13.074111938476562,13.0963745,16.958069,0
2025-01-07 06:00:00,14.720245,1008.0045,100.0,100.0,0.0,0.0,0.0,82.36284,3.5632355,6,7,1,1,13.410547892252604,13.882446,19.18991,0
2025-01-07 07:00:00,15.086914,1007.15674,100.0,100.0,0.0,0.0,0.0,79.16477,4.1397357,7,7,1,1,13.799952189127604,14.720245,19.482452,0
2025-01-07 08:00:00,15.798187,1006.16626,96.066284,96.066284,0.0,0.0,0.0,76.596275,4.713906,8,7,1,1,14.253138224283854,15.086914,21.385895,0
2025-01-07 09:00:00,16.00058,1005.24927,81.64673,81.64673,0.0,0.0,0.0,76.06568,4.9694695,9,7,1,1,14.764124552408854,15.798187,21.701935,0
2025-01-07 10:00:00,14.720367,1004.8782,97.26868,97.26868,0.0,0.0,0.0,81.13664,4.301623,10,7,1,1,15.0347900390625,16.00058,19.144257,0
2025-01-07 11:00:00,14.867096,1005.285,61.193848,61.193848,0.0,0.0,0.0,82.11458,3.823465,11,7,1,1,15.198898315429688,14.720367,19.452637,0
2025-01-07 12:00:00,14.458832,1005.28284,39.34326,39.34326,0.0,0.0,0.0,85.155075,2.8751874,12,7,1,1,15.155329386393229,14.867096,20.371124,0
2025-01-07 13:00:00,13.844513,1005.75134,41.427612,41.427612,0.0,0.0,0.0,88.022,2.3390584,13,7,1,1,14.948262532552084,14.458832,19.181305,0
2025-01-07 14:00:00,13.831085,1006.1062,39.04419,39.04419,0.0,0.0,0.0,87.65816,2.3513222,14,7,1,1,14.620412190755209,13.844513,18.233185,0
2025-01-07 15:00:00,13.193024,1006.65216,41.394043,41.394043,0.0,0.0,0.0,89.227036,2.4570496,15,7,1,1,14.152486165364584,13.831085,16.233734,0
2025-01-07 16:00:00,13.640533,1006.3258,34.197998,34.197998,0.0,0.0,0.0,88.483765,2.5719526,16,7,1,1,13.972513834635416,13.193024,15.862701,0
2025-01-07 17:00:00,13.425903,1006.4235,24.459839,24.459839,0.0,0.0,0.0,89.50516,2.6283681,17,7,1,1,13.732315063476562,13.640533,15.435822,0
2025-01-07 18:00:00,13.452362,1005.77454,39.733887,39.733887,0.0,0.0,0.0,89.79797,2.762651,18,7,1,1,13.564570109049479,13.425903,14.9583435,0
2025-01-07 19:00:00,13.403259,1005.4738,40.151978,40.151978,0.0,0.0,0.0,89.62949,2.7670515,19,7,1,1,13.49102783203125,13.452362,14.575348,0
2025-01-07 20:00:00,13.131531,1005.0743,31.332397,31.332397,0.0,0.0,0.0,90.17588,3.0233376,20,7,1,1,13.374435424804688,13.403259,14.502472,0
2025-01-07 21:00:00,13.15387,1004.6464,29.199219,29.199219,0.0,0.0,0.0,89.356026,3.349435,21,7,1,1,13.367909749348959,13.131531,14.681915,0
2025-01-07 22:00:00,12.751007,1005.1867,38.430786,38.430786,0.0,0.0,0.0,85.623695,3.5798023,22,7,1,1,13.219655354817709,13.15387,13.441437,0
2025-01-07 23:00:00,12.186432,1005.4506,39.18457,39.18457,0.0,0.0,0.002861023,86.90806,3.872897,23,7,1,1,13.013076782226562,12.751007,12.946808,0
2025-01-08 00:00:00,12.131165,1005.7435,26.382446,26.382446,0.0,0.0,0.0038146973,87.943535,4.058462,0,8,1,2,12.792877197265625,12.186432,12.70163,0
2025-01-08 01:00:00,12.450928,1006.20294,23.828125,23.828125,0.0,0.0,0.0014305115,86.28326,3.759274,1,8,1,2,12.6341552734375,12.131165,12.750488,0
2025-01-08 02:00:00,12.349579,1007.3747,30.5542,30.5542,0.0,0.0,0.00047683716,85.13335,3.6055064,2,8,1,2,12.503829956054688,12.450928,13.079071,0
2025-01-08 03:00:00,12.992889,1008.2003,37.823486,37.823486,0.0,0.0,0.0009536743,82.38491,3.4284124,3,8,1,2,12.476999918619791,12.349579,12.934662,0
2025-01-08 04:00:00,13.098755,1009.0683,38.54065,38.54065,0.0,0.0,0.0,82.40875,3.2682707,4,8,1,2,12.534957885742188,12.992889,13.0963745,0
2025-01-08 05:00:00,14.833374,1009.06555,74.71008,74.71008,0.0,0.0,0.0,73.29756,3.7985985,5,8,1,2,12.976114908854166,13.098755,13.882446,1
2025-01-08 06:00:00,15.671417,1008.71405,66.55884,66.55884,0.0,0.0,0.0,68.88767,3.3538935,6,8,1,2,13.566157023111979,14.833374,14.720245,1
2025-01-08 07:00:00,15.613251,1007.7139,28.390503,28.390503,0.0,0.0,0.0,68.58906,3.1024823,7,8,1,2,14.093210856119791,15.671417,15.086914,0
2025-01-08 08:00:00,17.127563,1006.7293,10.366821,10.366821,0.0,0.0,0.0,63.012184,2.901068,8,8,1,2,14.889541625976562,15.613251,15.798187,0
2025-01-08 09:00:00,17.425903,1006.0767,3.7139893,3.7139893,0.0,0.0,0.0,61.37293,2.7763765,9,8,1,2,15.628377278645834,17.127563,16.00058,0
2025-01-08 10:00:00,15.678406,1005.5821,1.9989014,1.9989014,0.0,0.0,0.0,68.81287,2.8137004,10,8,1,2,16.058319091796875,17.425903,14.720367,0
2025-01-08 11:00:00,15.378479,1005.8613,0.033569336,0.033569336,0.0,0.0,0.0,71.535324,2.3940024,11,8,1,2,16.149169921875,15.678406,14.867096,0
2025-01-08 12:00:00,13.533936,1006.2078,0.68359375,0.68359375,0.0,0.0,0.0,81.37436,2.4740088,12,8,1,2,15.792922973632812,15.378479,14.458832,0
2025-01-08 13:00:00,13.300873,1006.7184,4.7332764,4.7332764,0.0,0.0,0.0,82.5541,2.5856113,13,8,1,2,15.407526652018229,13.533936,13.844513,0
2025-01-08 14:00:00,12.235138,1007.09424,4.147339,4.147339,0.0,0.0,0.0,86.102554,2.1817684,14,8,1,2,14.592122395833334,13.300873,13.831085,0
2025-01-08 15:00:00,11.257202,1008.096,13.546753,13.546753,0.0,0.0,0.0,87.756226,1.5081985,15,8,1,2,13.564005533854166,12.235138,13.193024,0
2025-01-08 16:00:00,10.904938,1007.99774,19.000244,19.000244,0.0,0.0,0.0,90.88869,1.0183067,16,8,1,2,12.768427530924479,11.257202,13.640533,0
2025-01-08 17:00:00,10.238495,1008.6409,17.749023,17.749023,0.0,0.0,0.0,94.69775,0.34668735,17,8,1,2,11.911763509114584,10.904938,13.425903,0
