valid_time,latitude,longitude,t2m,d2m,sp,u10,v10,tcc,lcc,mcc,hcc,number,expver,tp
2025-01-01 00:00:00,26.0,83.0,285.4551,283.3411,100862.95,2.0128021,0.11802673,0.3034973,0.3034973,0.0,0.0,0,0001,1.9073486e-06
2025-01-01 01:00:00,26.0,83.0,285.7645,283.41193,100916.0,2.3683777,0.2734375,0.46820068,0.46820068,0.0,0.0,0,0001,6.198883e-06
2025-01-01 02:00:00,26.0,83.0,285.65628,283.07852,101011.94,2.8633575,-0.08505249,0.4968872,0.4968872,0.0,0.0,0,0001,0.0
2025-01-01 03:00:00,26.0,83.0,286.01535,282.39175,101072.266,2.798767,-0.6258545,0.4284973,0.4284973,0.0,0.0,0,0001,0.0
2025-01-01 04:00:00,26.0,83.0,285.3775,280.95667,101105.25,3.2774048,-0.9955139,0.38131714,0.38131714,0.0,0.0,0,0001,0.0
2025-01-01 05:00:00,26.0,83.0,286.61346,281.26923,101102.16,3.0543365,-0.9260864,0.2922058,0.2922058,0.0,0.0,0,0001,0.0
2025-01-01 06:00:00,26.0,83.0,287.1197,281.51755,101050.41,2.7718964,-0.7138519,0.013336182,0.013336182,0.0,0.0,0,0001,0.0
2025-01-01 07:00:00,26.0,83.0,287.2871,281.3852,100945.77,2.725647,-0.49383545,0.0,0.0,0.0,0.0,0,0001,0.0
2025-01-01 08:00:00,26.0,83.0,288.83112,282.15906,100852.086,2.843689,-0.46165466,0.0,0.0,0.0,0.0,0,0001,0.0
2025-01-01 09:00:00,26.0,83.0,289.24677,282.56226,100738.9,2.9288483,-0.6268158,0.0,0.0,0.0,0.0,0,0001,0.0
2025-01-01 10:00:00,26.0,83.0,287.58466,282.96625,100711.82,2.703598,-0.33477783,0.026153564,0.026153564,0.0,0.0,0,0001,0.0
2025-01-01 11:00:00,26.0,83.0,287.58533,282.99115,100695.555,2.4504395,-0.43217468,0.0,0.0,0.0,0.0,0,0001,0.0
2025-01-01 12:00:00,26.0,83.0,287.46017,283.37158,100736.36,1.9877014,-0.27020264,0.019989014,0.019989014,0.0,0.0,0,0001,0.0
2025-01-01 13:00:00,26.0,83.0,287.0864,283.31644,100819.945,1.7387238,-0.046020508,0.0008239746,0.0008239746,0.0,0.0,0,0001,0.0
2025-01-01 14:00:00,26.0,83.0,286.24847,282.99445,100879.3,1.8045044,-0.0158844,0.021636963,0.021636963,0.0,0.0,0,0001,0.0
2025-01-01 15:00:00,26.0,83.0,285.30286,283.00983,100905.9,1.8677063,0.11073303,0.061798096,0.061798096,0.0,0.0,0,0001,0.0
2025-01-01 16:00:00,26.0,83.0,284.95496,282.8244,100908.5,1.9557648,0.35079956,0.08163452,0.08163452,0.0,0.0,0,0001,0.0
2025-01-01 17:00:00,26.0,83.0,283.6568,282.2577,100869.95,1.9301605,0.4116974,0.08666992,0.08666992,0.0,0.0,0,0001,0.0
2025-01-01 18:00:00,26.0,83.0,283.8418,282.58252,100846.414,1.8730164,0.44734192,0.03366089,0.03366089,0.0,0.0,0,0001,0.0
2025-01-01 19:00:00,26.0,83.0,283.61346,282.43207,100821.9,1.9684601,0.63414,0.059661865,0.059661865,0.0,0.0,0,0001,0.0
2025-01-01 20:00:00,26.0,83.0,283.16064,282.2343,100776.695,2.1678162,0.6810913,0.03302002,0.03302002,0.0,0.0,0,0001,0.0
2025-01-01 21:00:00,26.0,83.0,282.85706,281.97504,100742.555,2.1479034,0.5732422,0.019836426,0.019836426,0.0,0.0,0,0001,0.0
2025-01-01 22:00:00,26.0,83.0,282.71277,281.9466,100745.46,2.2600555,0.37678528,0.016662598,0.016662598,0.0,0.0,0,0001,0.0
2025-01-01 23:00:00,26.0,83.0,282.90424,281.9847,100800.016,2.0513306,0.10423279,0.0,0.0,0.0,0.0,0,0001,0.0
2025-01-02 00:00:00,26.0,83.0,283.39395,282.0341,100798.11,1.9499512,-0.17184448,0.0,0.0,0.0,0.0,0,0001,0.0
2025-01-02 01:00:00,26.0,83.0,283.18402,281.87057,100883.62,1.7577515,-0.26559448,0.0,0.0,0.0,0.0,0,0001,0.0
2025-01-02 02:00:00,26.0,83.0,283.26724,281.6418,100932.81,2.080841,-0.33958435,0.00015258789,0.00015258789,0.0,0.0,0,0001,0.0
2025-01-02 03:00:00,26.0,83.0,283.87674,281.7322,101008.945,1.3711853,-0.5974426,0.0,0.0,0.0,0.0,0,0001,0.0
2025-01-02 04:00:00,26.0,83.0,284.29068,281.998,101074.62,1.0935516,-1.0994568,0.0008239746,0.00048828125,0.0,0.00033569336,0,0001,0.0
2025-01-02 05:00:00,26.0,83.0,286.93103,283.08566,101058.36,1.3376617,-1.8808289,0.60980225,0.60980225,0.0,0.0,0,0001,0.0
2025-01-02 06:00:00,26.0,83.0,287.86945,283.30087,101047.15,0.8894348,-1.6907654,0.40267944,0.40267944,0.0,0.0,0,0001,0.0
2025-01-02 07:00:00,26.0,83.0,288.01532,283.1781,100931.92,0.65841675,-1.2239685,0.29632568,0.2961731,0.0,0.00015258789,0,0001,0.0
2025-01-02 08:00:00,26.0,83.0,290.094,283.24786,100841.53,0.6930084,-0.7390442,0.051483154,0.014160156,0.0,0.044158936,0,0001,0.0
2025-01-02 09:00:00,26.0,83.0,290.3875,283.46558,100756.39,1.1526031,-0.6574707,0.24041748,0.0,0.0,0.24041748,0,0001,0.0
2025-01-02 10:00:00,26.0,83.0,288.2813,284.18253,100710.1,1.6914673,-0.25216675,0.62564087,0.016662598,0.0,0.62231445,0,0001,0.0
2025-01-02 11:00:00,26.0,83.0,288.1823,284.115,100720.06,2.0019226,-0.23574829,0.040008545,0.003326416,0.0,0.03665161,0,0001,0.0
2025-01-02 12:00:00,26.0,83.0,287.84247,284.76758,100730.08,2.0001373,-0.28181458,0.6593323,0.03616333,0.0,0.6593323,0,0001,0.0
2025-01-02 13:00:00,26.0,83.0,287.16663,284.63116,100793.28,1.7757721,-0.39379883,0.04949951,0.04916382,0.0,0.00033569336,0,0001,0.0
2025-01-02 14:00:00,26.0,83.0,286.21222,284.16022,100877.695,1.8396149,-0.37669373,0.04083252,0.029510498,0.0,0.0113220215,0,0001,0.0
2025-01-02 15:00:00,26.0,83.0,285.3109,283.6539,100932.85,1.7945557,-0.12606812,0.002960205,0.0,0.0,0.002960205,0,0001,0.0
2025-01-02 16:00:00,26.0,83.0,284.84024,283.4408,100908.49,1.9639282,0.006362915,0.00015258789,0.0,0.0,0.00015258789,0,0001,0.0
2025-01-02 17:00:00,26.0,83.0,283.7809,282.81964,100899.11,1.9257965,-0.019500732,0.0,0.0,0.0,0.0,0,0001,0.0
2025-01-02 18:00:00,26.0,83.0,283.69766,282.8653,100872.734,1.8700562,-0.08085632,0.0,0.0,0.0,0.0,0,0001,0.0
2025-01-02 19:00:00,26.0,83.0,283.40475,282.53656,100854.47,1.7104645,-0.09655762,0.0,0.0,0.0,0.0,0,0001,0.0
2025-01-02 20:00:00,26.0,83.0,282.60168,281.9608,100808.01,1.5918884,-0.21395874,0.0,0.0,0.0,0.0,0,0001,0.0
2025-01-02 21:00:00,26.0,83.0,282.62823,281.98566,100777.78,1.5883789,-0.40052795,0.0,0.0,0.0,0.0,0,0001,0.0
2025-01-02 22:00:00,26.0,83.0,280.80563,280.75195,100765.36,1.1561737,-0.9394684,0.22653198,0.22653198,0.0,0.0,0,0001,0.0
2025-01-02 23:00:00,26.0,83.0,280.81085,280.70093,100816.65,1.0824127,-0.7993469,1.0,1.0,0.0,0.0,0,0001,0.0
2025-01-03 00:00:00,26.0,83.0,281.45093,281.02966,100821.83,1.1335144,-0.5209503,1.0,1.0,0.0,0.0,0,0001,0.0
2025-01-03 01:00:00,26.0,83.0,281.3602,281.0886,100876.82,1.0604248,-0.16139221,1.0,1.0,0.0,0.0,0,0001,0.0
2025-01-03 02:00:00,26.0,83.0,281.9879,281.6073,100969.21,1.0704346,-0.28851318,1.0,1.0,0.0,0.0,0,0001,0.0
2025-01-03 03:00:00,26.0,83.0,282.9225,282.70093,101051.81,1.1787109,-0.13972473,1.0,1.0,0.0,0.0014953613,0,0001,0.0
2025-01-03 04:00:00,26.0,83.0,283.39926,283.07712,101067.44,1.1613007,0.048217773,1.0,1.0,0.0,0.0009765625,0,0001,0.0
2025-01-03 05:00:00,26.0,83.0,285.80713,284.178,101071.89,1.1334229,-0.1479187,1.0,1.0,0.0,0.0018005371,0,0001,0.0
2025-01-03 06:00:00,26.0,83.0,286.86932,284.00757,101020.11,1.323822,-0.7080536,0.74176025,0.74176025,0.0,0.00033569336,0,0001,0.0
2025-01-03 07:00:00,26.0,83.0,287.7108,284.47867,100927.375,1.555603,-1.2167358,0.28848267,0.28848267,0.0,0.0,0,0001,0.0
2025-01-03 08:00:00,26.0,83.0,290.02368,285.0569,100816.805,1.6526794,-1.2656708,0.20852661,0.20852661,0.0,0.0,0,0001,0.0
2025-01-03 09:00:00,26.0,83.0,290.73083,285.30225,100722.93,1.4698486,-1.1625061,0.062347412,0.062347412,0.0,0.0,0,0001,0.0
2025-01-03 10:00:00,26.0,83.0,287.65283,284.9486,100675.44,1.2931061,-0.3529663,0.7951355,0.7951355,0.0,0.0,0,0001,0.0
2025-01-03 11:00:00,26.0,83.0,287.70416,284.6539,100690.11,1.6562653,-0.13166809,0.8873291,0.8873291,0.0,0.0,0,0001,0.0
2025-01-03 12:00:00,26.0,83.0,287.8376,285.17047,100671.22,1.6147614,-0.54377747,0.77993774,0.77993774,0.0,0.0,0,0001,0.0
2025-01-03 13:00:00,26.0,83.0,287.62195,284.95966,100721.586,1.3146667,-0.6008148,0.64572144,0.64572144,0.0,0.0,0,0001,0.0
2025-01-03 14:00:00,26.0,83.0,286.80475,284.78247,100785.586,1.6124878,-0.3854065,0.68289185,0.68289185,0.0,0.0,0,0001,0.0
2025-01-03 15:00:00,26.0,83.0,285.6131,284.1814,100810.414,1.5044708,-0.1078949,0.6767578,0.6767578,0.0,0.0,0,0001,0.0
2025-01-03 16:00:00,26.0,83.0,285.388,284.13977,100826.98,1.4536438,-0.26026917,0.4710083,0.4710083,0.0,0.0,0,0001,0.0
2025-01-03 17:00:00,26.0,83.0,284.88763,284.00824,100838.85,1.5043182,-0.6420593,0.5562134,0.5562134,0.0,0.0,0,0001,0.0
2025-01-03 18:00:00,26.0,83.0,284.69708,283.97974,100798.83,1.3325043,-1.0324707,0.39666748,0.39666748,0.0,0.0,0,0001,0.0
2025-01-03 19:00:00,26.0,83.0,284.24573,283.7017,100763.99,0.7193451,-0.97491455,0.34933472,0.34933472,0.0,0.0,0,0001,1.9073486e-06
2025-01-03 20:00:00,26.0,83.0,283.70343,283.45145,100712.68,0.49674988,-0.80326843,0.40402222,0.40402222,0.0,0.0,0,0001,4.7683716e-07
2025-01-03 21:00:00,26.0,83.0,283.38293,283.29437,100673.32,0.83210754,-0.79219055,0.350708,0.350708,0.0,0.0,0,0001,1.9073486e-06
2025-01-03 22:00:00,26.0,83.0,283.68134,283.59906,100683.73,0.3486328,-0.74876404,1.0,1.0,0.0,0.0,0,0001,3.8146973e-06
2025-01-03 23:00:00,26.0,83.0,283.66394,283.5789,100708.15,0.8423767,-0.8663025,1.0,1.0,0.0,0.0,0,0001,3.8146973e-06
2025-01-04 00:00:00,26.0,83.0,283.95618,283.57465,100706.43,0.7041626,-0.82940674,1.0,1.0,0.0,0.0,0,0001,2.3841858e-06
2025-01-04 01:00:00,26.0,83.0,284.11865,283.79883,100773.164,0.37649536,-0.49005127,1.0,1.0,0.0,0.0,0,0001,3.8146973e-06
2025-01-04 02:00:00,26.0,83.0,284.50732,283.96423,100851.68,0.2217865,-0.30885315,1.0,1.0,0.0,0.0,0,0001,2.861023e-06
2025-01-04 03:00:00,26.0,83.0,284.26062,283.8925,100907.14,0.3985443,-0.1530304,1.0,1.0,0.0,0.0,0,0001,1.9073486e-06
2025-01-04 04:00:00,26.0,83.0,284.24365,284.24356,100950.734,0.62416077,0.2394867,0.28414917,0.28414917,0.0,0.0,0,0001,4.7683716e-07
2025-01-04 05:00:00,26.0,83.0,286.11572,282.89157,100967.81,0.4894867,0.48687744,0.14978027,0.14978027,0.0,0.0,0,0001,0.0
2025-01-04 06:00:00,26.0,83.0,286.2303,282.35294,100914.36,0.229599,0.43048096,0.036071777,0.036071777,0.0,0.0,0,0001,4.7683716e-07
2025-01-04 07:00:00,26.0,83.0,286.73782,282.77087,100827.836,0.13969421,0.22877502,0.029937744,0.029937744,0.0,0.0,0,0001,0.0
2025-01-04 08:00:00,26.0,83.0,288.95114,283.8577,100700.266,0.16177368,0.012619019,0.0073242188,0.0073242188,0.0,0.0,0,0001,0.0
2025-01-04 09:00:00,26.0,83.0,289.359,283.85086,100616.7,0.25984192,-0.20347595,0.0,0.0,0.0,0.0,0,0001,0.0
2025-01-04 10:00:00,26.0,83.0,287.61584,284.15057,100574.016,0.2841034,0.28282166,0.24584961,0.24584961,0.0,0.0,0,0001,0.0
2025-01-04 11:00:00,26.0,83.0,287.7002,283.79333,100578.125,0.50193787,0.34179688,0.063323975,0.063323975,0.0,0.0,0,0001,0.0
2025-01-04 12:00:00,26.0,83.0,288.76297,284.10153,100593.39,1.0893707,0.046417236,0.079833984,0.079833984,0.0,0.0,0,0001,0.0
2025-01-04 13:00:00,26.0,83.0,287.64337,283.94675,100653.98,1.2259674,-0.11982727,0.11315918,0.11315918,0.0,0.0,0,0001,0.0
2025-01-04 14:00:00,26.0,83.0,286.14233,283.45633,100700.88,1.3285675,-0.1295166,0.07333374,0.07333374,0.0,0.0,0,0001,0.0
2025-01-04 15:00:00,26.0,83.0,285.03754,283.30148,100753.98,1.4415741,0.013809204,0.023345947,0.023345947,0.0,0.0,0,0001,0.0
2025-01-04 16:00:00,26.0,83.0,284.02283,282.79105,100772.0,1.6386566,0.2459259,0.016662598,0.016662598,0.0,0.0,0,0001,0.0
2025-01-04 17:00:00,26.0,83.0,283.1458,282.43292,100787.66,1.8595123,0.12310791,0.06933594,0.036346436,0.0,0.036346436,0,0001,0.0
2025-01-04 18:00:00,26.0,83.0,284.213,283.19537,100773.97,1.4262238,-0.32476807,0.21517944,0.003326416,0.0,0.21185303,0,0001,0.0
2025-01-04 19:00:00,26.0,83.0,284.364,283.1974,100727.72,0.8601227,-0.6196594,0.3256836,0.03616333,0.0,0.30267334,0,0001,0.0
2025-01-04 20:00:00,26.0,83.0,284.03717,283.20294,100704.01,0.48890686,-0.66192627,0.3744812,0.023162842,0.0,0.35464478,0,0001,0.0
2025-01-04 21:00:00,26.0,83.0,283.94543,283.65015,100663.125,0.30847168,-0.70085144,0.7535095,0.6636963,0.0,0.27212524,0,0001,0.0
2025-01-04 22:00:00,26.0,83.0,282.06268,282.06122,100673.195,0.22879028,-0.73883057,1.0,1.0,0.0,0.11831665,0,0001,0.0
2025-01-04 23:00:00,26.0,83.0,281.74463,281.71588,100642.5,0.062927246,-0.68307495,1.0,1.0,0.0,0.41531372,0,0001,0.0
2025-01-05 00:00:00,26.0,83.0,282.63388,282.28333,100700.83,0.10543823,-0.22766113,1.0,1.0,0.0,0.4612732,0,0001,1.9073486e-06
2025-01-05 01:00:00,26.0,83.0,282.42224,282.26398,100781.42,0.18788147,-0.19093323,1.0,1.0,0.0,0.55078125,0,0001,1.9073486e-06
2025-01-05 02:00:00,26.0,83.0,283.13815,282.88983,100821.055,0.013305664,-0.4161682,1.0,1.0,0.0,0.6751404,0,0001,7.1525574e-06
2025-01-05 03:00:00,26.0,83.0,283.2335,283.03625,100926.59,-0.44532776,-0.40293884,1.0,1.0,0.0,0.7874756,0,0001,5.2452087e-06
2025-01-05 04:00:00,26.0,83.0,283.04282,283.04303,100985.3,-0.8083801,-0.17880249,0.98583984,0.7640991,0.0,0.9468384,0,0001,0.0
2025-01-05 05:00:00,26.0,83.0,285.03253,284.3919,101008.14,-1.6471558,0.3374939,0.9966736,0.8870239,0.0,0.94033813,0,0001,0.0
2025-01-05 06:00:00,26.0,83.0,285.97357,284.50476,100946.07,-1.7363586,0.40499878,0.96383667,0.42034912,0.0,0.9500122,0,0001,9.536743e-07
2025-01-05 07:00:00,26.0,83.0,286.40384,284.48077,100841.45,-1.9267426,0.33296204,0.93148804,0.29751587,0.0,0.91415405,0,0001,0.0
2025-01-05 08:00:00,26.0,83.0,288.73004,285.21637,100747.44,-1.9924469,0.11380005,0.9208374,0.2102356,0.0,0.9136658,0,0001,0.0
2025-01-05 09:00:00,26.0,83.0,289.4969,285.30756,100670.86,-2.0781403,-0.15774536,0.9538269,0.021209717,0.0,0.9533386,0,0001,0.0
2025-01-05 10:00:00,26.0,83.0,288.36362,286.26596,100655.03,-2.1119995,-0.088775635,0.9966736,0.9966736,0.0,0.9136658,0,0001,0.0
2025-01-05 11:00:00,26.0,83.0,288.5813,285.897,100620.73,-1.997055,0.24041748,0.99349976,0.7878113,0.0,0.94732666,0,0001,0.0
2025-01-05 12:00:00,26.0,83.0,288.1021,286.479,100625.414,-1.5881195,0.032058716,0.98999023,0.6824646,0.0,0.9798584,0,0001,0.0
2025-01-05 13:00:00,26.0,83.0,288.0935,286.51117,100657.61,-1.5069122,-0.4401703,1.0,0.589447,0.0,0.9998474,0,0001,0.0
2025-01-05 14:00:00,26.0,83.0,287.62537,286.46246,100721.67,-1.5102692,-0.3300476,0.9998474,0.59198,0.0,0.9998474,0,0001,0.0
2025-01-05 15:00:00,26.0,83.0,286.94574,286.14066,100763.69,-1.6706543,-0.21357727,1.0,0.59716797,0.0,1.0,0,0001,0.0
2025-01-05 16:00:00,26.0,83.0,286.98865,286.26416,100777.555,-1.7965393,0.017074585,1.0,0.58032227,0.0,1.0,0,0001,0.0
2025-01-05 17:00:00,26.0,83.0,286.20288,285.65118,100749.08,-1.897583,-0.009521484,1.0,0.4954834,0.0,1.0,0,0001,0.0
2025-01-05 18:00:00,26.0,83.0,286.1175,285.50122,100730.914,-1.3260345,-0.59069824,0.98999023,0.2861328,0.0,0.98999023,0,0001,0.0
2025-01-05 19:00:00,26.0,83.0,286.35992,285.70285,100697.17,-1.252594,-0.9448242,1.0,0.21694946,0.003326416,1.0,0,0001,0.0
2025-01-05 20:00:00,26.0,83.0,286.33704,285.68243,100645.445,-1.2723999,-0.8855438,1.0,0.051971436,0.023162842,1.0,0,0001,0.0
2025-01-05 21:00:00,26.0,83.0,286.4385,285.72388,100608.95,-1.2885284,-0.91311646,0.95635986,0.073638916,0.010009766,0.9530029,0,0001,0.0
2025-01-05 22:00:00,26.0,83.0,285.62857,285.07928,100561.3,-1.3045044,-0.86073303,0.9998474,0.029846191,0.0,0.9998474,0,0001,0.0
2025-01-05 23:00:00,26.0,83.0,285.40594,284.88632,100570.516,-1.3341217,-0.76501465,0.93652344,0.043670654,0.0,0.93652344,0,0001,0.0
2025-01-06 00:00:00,26.0,83.0,285.7118,285.148,100574.77,-1.32341,-0.67515564,0.86865234,0.0491333,0.0,0.8661804,0,0001,0.0
2025-01-06 01:00:00,26.0,83.0,285.43988,284.99347,100672.984,-1.1030273,-0.7190094,1.0,1.0,0.0,0.63790894,0,0001,0.0
2025-01-06 02:00:00,26.0,83.0,286.37863,285.88104,100692.72,-1.2952881,-0.9021759,1.0,1.0,0.0,0.25637817,0,0001,0.0
2025-01-06 03:00:00,26.0,83.0,287.11084,286.41052,100787.06,-0.97953796,-0.81399536,1.0,1.0,0.0,0.06185913,0,0001,0.0
2025-01-06 04:00:00,26.0,83.0,287.67557,286.5719,100822.05,-1.0917664,-0.8249512,1.0,1.0,0.0,0.0,0,0001,0.0
2025-01-06 05:00:00,26.0,83.0,290.10806,287.33478,100850.95,-2.3307648,-0.5953369,0.47720337,0.47720337,0.0,0.0,0,0001,0.0
2025-01-06 06:00:00,26.0,83.0,292.3399,287.35788,100741.516,-2.6230774,0.27670288,0.96759033,0.96759033,0.0,0.0,0,0001,1.4305115e-06
2025-01-06 07:00:00,26.0,83.0,292.63245,287.571,100630.6,-2.123108,1.0513153,0.9998474,0.9998474,0.0,0.0,0,0001,1.1920929e-05
2025-01-06 08:00:00,26.0,83.0,294.5359,287.04803,100536.89,-1.5136871,1.1699829,0.99786377,0.99786377,0.0,0.0,0,0001,2.861023e-06
2025-01-06 09:00:00,26.0,83.0,294.85193,287.3286,100451.91,-0.91789246,1.064331,0.9923706,0.9923706,0.0,0.0,0,0001,0.0
2025-01-06 10:00:00,26.0,83.0,292.29425,288.05585,100406.414,-0.46888733,0.4763794,0.8808594,0.8808594,0.0,0.0,0,0001,0.0
2025-01-06 11:00:00,26.0,83.0,292.60263,287.69263,100380.875,0.26785278,0.14476013,0.8138733,0.8138733,0.0,0.0,0,0001,0.0
2025-01-06 12:00:00,26.0,83.0,293.52112,288.54663,100384.33,1.419342,-0.36047363,0.6093445,0.6093445,0.0,0.0,0,0001,0.0
2025-01-06 13:00:00,26.0,83.0,292.3313,288.745,100416.695,1.7452087,-0.9766693,0.61001587,0.61001587,0.0,0.0,0,0001,0.0
2025-01-06 14:00:00,26.0,83.0,291.38318,288.5448,100508.16,1.7239685,-1.1803741,0.49813843,0.49813843,0.0,0.0,0,0001,0.0
2025-01-06 15:00:00,26.0,83.0,289.38373,287.98608,100542.61,1.6874542,-1.276413,0.40396118,0.40396118,0.0,0.0,0,0001,0.0
2025-01-06 16:00:00,26.0,83.0,289.0127,287.95844,100576.61,1.6723785,-1.1789246,0.25610352,0.25610352,0.0,0.0,0,0001,0.0
2025-01-06 17:00:00,26.0,83.0,288.58582,287.52673,100573.9,1.6876678,-1.0778961,0.18127441,0.18127441,0.0,0.0,0,0001,0.0
2025-01-06 18:00:00,26.0,83.0,288.10834,287.22644,100547.914,1.8579559,-1.0001984,0.11148071,0.11148071,0.0,0.0,0,0001,0.0
2025-01-06 19:00:00,26.0,83.0,287.72534,286.7882,100544.25,2.2205505,-1.1562653,0.04763794,0.04763794,0.0,0.0,0,0001,0.0
2025-01-06 20:00:00,26.0,83.0,287.65247,286.8307,100527.79,2.3725739,-1.3306274,0.12649536,0.123168945,0.003326416,0.0,0,0001,0.0
2025-01-06 21:00:00,26.0,83.0,287.8319,286.79346,100548.2,2.3876038,-1.3522949,0.17001343,0.16668701,0.013183594,0.0,0,0001,0.0
2025-01-06 22:00:00,26.0,83.0,286.59143,285.75787,100595.39,2.0720367,-1.2042999,0.69314575,0.6864624,0.010314941,0.0,0,0001,0.0
2025-01-06 23:00:00,26.0,83.0,286.0968,285.36798,100631.234,2.3333893,-1.2882538,0.61935425,0.5826721,0.066345215,0.0,0,0001,0.0
2025-01-07 00:00:00,26.0,83.0,285.85162,284.99707,100648.79,2.204193,-1.0795593,0.63064575,0.5543213,0.15249634,0.0,0,0001,0.0
2025-01-07 01:00:00,26.0,83.0,285.90048,285.09576,100689.695,2.260788,-0.73709106,0.7498779,0.69989014,0.20437622,0.0,0,0001,0.0
2025-01-07 02:00:00,26.0,83.0,286.22906,285.14108,100773.49,2.4792938,-0.5053711,0.5081482,0.40881348,0.20153809,0.0,0,0001,0.0
2025-01-07 03:00:00,26.0,83.0,286.08466,285.0307,100837.3,2.9498901,-0.8678589,0.6972656,0.6937866,0.13635254,0.0,0,0001,0.0
2025-01-07 04:00:00,26.0,83.0,286.24637,285.15158,100899.086,2.9771729,-0.73561096,0.6789856,0.6457825,0.1586914,0.0,0,0001,0.0
2025-01-07 05:00:00,26.0,83.0,287.03244,285.43225,100876.52,2.9896698,-0.65986633,0.84417725,0.84417725,0.010498047,0.0,0,0001,0.0
2025-01-07 06:00:00,26.0,83.0,287.87024,284.8954,100800.45,3.4815063,-0.75878906,1.0,1.0,0.0,0.0,0,0001,0.0
2025-01-07 07:00:00,26.0,83.0,288.2369,284.6532,100715.67,3.9868011,-1.1148224,1.0,1.0,0.0,0.0,0,0001,0.0
2025-01-07 08:00:00,26.0,83.0,288.94818,284.8442,100616.625,4.4155884,-1.6502991,0.96066284,0.96066284,0.0,0.0,0,0001,0.0
2025-01-07 09:00:00,26.0,83.0,289.15057,284.9348,100524.93,4.553192,-1.9909973,0.8164673,0.8164673,0.0,0.0,0,0001,0.0
2025-01-07 10:00:00,26.0,83.0,287.87036,284.6684,100487.82,4.0315857,-1.5000916,0.97268677,0.97268677,0.0,0.0,0,0001,0.0
2025-01-07 11:00:00,26.0,83.0,288.0171,284.99307,100528.5,3.5512848,-1.4167786,0.6119385,0.6119385,0.0,0.0,0,0001,0.0
2025-01-07 12:00:00,26.0,83.0,287.60883,285.1452,100528.28,2.6749878,-1.0541077,0.39343262,0.39343262,0.0,0.0,0,0001,0.0
2025-01-07 13:00:00,26.0,83.0,286.9945,285.04398,100575.13,2.253189,-0.6279602,0.41427612,0.41427612,0.0,0.0,0,0001,0.0
2025-01-07 14:00:00,26.0,83.0,286.98108,284.96793,100610.62,2.3236847,-0.3594513,0.3904419,0.3904419,0.0,0.0,0,0001,0.0
2025-01-07 15:00:00,26.0,83.0,286.34302,284.60776,100665.22,2.4332886,-0.34088135,0.41394043,0.41394043,0.0,0.0,0,0001,0.0
2025-01-07 16:00:00,26.0,83.0,286.79053,284.92236,100632.58,2.5515747,-0.32312012,0.34197998,0.34197998,0.0,0.0,0,0001,0.0
2025-01-07 17:00:00,26.0,83.0,286.5759,284.88464,100642.35,2.609085,-0.3177948,0.24459839,0.24459839,0.0,0.0,0,0001,0.0
2025-01-07 18:00:00,26.0,83.0,286.60236,284.96027,100577.45,2.7588348,-0.14515686,0.39733887,0.39733887,0.0,0.0,0,0001,0.0
2025-01-07 19:00:00,26.0,83.0,286.55325,284.88333,100547.38,2.7519836,0.28837585,0.40151978,0.40151978,0.0,0.0,0,0001,0.0
2025-01-07 20:00:00,26.0,83.0,286.28152,284.70706,100507.43,2.9448395,0.6844635,0.31332397,0.31332397,0.0,0.0,0,0001,0.0
2025-01-07 21:00:00,26.0,83.0,286.30386,284.59097,100464.64,3.2213135,0.91752625,0.2919922,0.2919922,0.0,0.0,0,0001,0.0
2025-01-07 22:00:00,26.0,83.0,285.901,283.55206,100518.67,3.4368134,1.001648,0.38430786,0.38430786,0.0,0.0,0,0001,0.0
2025-01-07 23:00:00,26.0,83.0,285.33643,283.22028,100545.06,3.7046204,1.1292114,0.3918457,0.3918457,0.0,0.0,0,0001,2.861023e-06
2025-01-08 00:00:00,26.0,83.0,285.28116,283.3431,100574.35,3.8111725,1.3950195,0.26382446,0.26382446,0.0,0.0,0,0001,3.8146973e-06
2025-01-08 01:00:00,26.0,83.0,285.60092,283.3723,100620.3,3.5539246,1.2254639,0.23828125,0.23828125,0.0,0.0,0,0001,1.4305115e-06
2025-01-08 02:00:00,26.0,83.0,285.49957,283.07214,100737.47,3.5077667,0.8338165,0.305542,0.305542,0.0,0.0,0,0001,4.7683716e-07
2025-01-08 03:00:00,26.0,83.0,286.14288,283.21155,100820.03,3.4189758,0.25419617,0.37823486,0.37823486,0.0,0.0,0,0001,9.536743e-07
2025-01-08 04:00:00,26.0,83.0,286.24875,283.31934,100906.83,3.2641602,-0.16386414,0.3854065,0.3854065,0.0,0.0,0,0001,0.0
2025-01-08 05:00:00,26.0,83.0,287.98337,283.24945,100906.555,3.6859283,-0.91830444,0.74710083,0.74710083,0.0,0.0,0,0001,0.0
2025-01-08 06:00:00,26.0,83.0,288.8214,283.12622,100871.41,3.3038483,-0.57722473,0.6655884,0.6655884,0.0,0.0,0,0001,0.0
2025-01-08 07:00:00,26.0,83.0,288.76324,283.0057,100771.39,3.0957947,-0.20359802,0.28390503,0.28390503,0.0,0.0,0,0001,0.0
2025-01-08 08:00:00,26.0,83.0,290.27756,283.17886,100672.93,2.900772,-0.04144287,0.10366821,0.10366821,0.0,0.0,0,0001,0.0
2025-01-08 09:00:00,26.0,83.0,290.5759,283.06677,100607.67,2.773178,-0.13322449,0.037139893,0.037139893,0.0,0.0,0,0001,0.0
