valid_time,temperature,surface_pressure,total_cloud_cover,low_cloud_cover,medium_cloud_cover,high_cloud_cover,precipitation,humidity,wind_speed
2025-01-01 05:30:00,12.3051,1008.63,0.3034973,0.3034973,0.0,0.0,0.0019,86.93,2.0163
2025-01-01 06:30:00,12.6145,1009.16,0.46820068,0.46820068,0.0,0.0,0.0062,85.59,2.3841
2025-01-01 07:30:00,12.5063,1010.12,0.4968872,0.4968872,0.0,0.0,0.0,84.3,2.8646
2025-01-01 08:30:00,12.8654,1010.72,0.4284973,0.4284973,0.0,0.0,0.0,78.63,2.8679
2025-01-01 09:30:00,12.2275,1011.05,0.38131714,0.38131714,0.0,0.0,0.0,74.4,3.4253
2025-01-01 10:30:00,13.4635,1011.02,0.2922058,0.2922058,0.0,0.0,0.0,70.09,3.1916
2025-01-01 11:30:00,13.9697,1010.5,0.013336182,0.013336182,0.0,0.0,0.0,68.98,2.8623
2025-01-01 12:30:00,14.1371,1009.46,0.0,0.0,0.0,0.0,0.0,67.62,2.77
2025-01-01 13:30:00,15.6811,1008.52,0.0,0.0,0.0,0.0,0.0,64.51,2.8809
2025-01-01 14:30:00,16.0968,1007.39,0.0,0.0,0.0,0.0,0.0,64.55,2.9952
2025-01-01 15:30:00,14.4347,1007.12,0.026153564,0.026153564,0.0,0.0,0.0,73.8,2.7242
2025-01-01 16:30:00,14.4353,1006.96,0.0,0.0,0.0,0.0,0.0,73.92,2.4883
2025-01-01 17:30:00,14.3102,1007.36,0.019989014,0.019989014,0.0,0.0,0.0,76.44,2.006
2025-01-01 18:30:00,13.9364,1008.2,0.0008239746,0.0008239746,0.0,0.0,0.0,78.02,1.7393
2025-01-01 19:30:00,13.0985,1008.79,0.021636963,0.021636963,0.0,0.0,0.0,80.64,1.8046
2025-01-01 20:30:00,12.1529,1009.06,0.061798096,0.061798096,0.0,0.0,0.0,85.88,1.871
2025-01-01 21:30:00,11.805,1009.08,0.08163452,0.08163452,0.0,0.0,0.0,86.79,1.987
2025-01-01 22:30:00,10.5068,1008.7,0.08666992,0.08666992,0.0,0.0,0.0,91.05,1.9736
2025-01-01 23:30:00,10.6918,1008.46,0.03366089,0.03366089,0.0,0.0,0.0,91.92,1.9257
2025-01-02 00:30:00,10.4635,1008.22,0.059661865,0.059661865,0.0,0.0,0.0,92.39,2.0681
2025-01-02 01:30:00,10.0106,1007.77,0.03302002,0.03302002,0.0,0.0,0.0,93.97,2.2723
2025-01-02 02:30:00,9.7071,1007.43,0.019836426,0.019836426,0.0,0.0,0.0,94.24,2.2231
2025-01-02 03:30:00,9.5628,1007.45,0.016662598,0.016662598,0.0,0.0,0.0,94.97,2.2912
2025-01-02 04:30:00,9.7542,1008.0,0.0,0.0,0.0,0.0,0.0,94.0,2.054
2025-01-02 05:30:00,10.244,1007.98,0.0,0.0,0.0,0.0,0.0,91.28,1.9575
2025-01-02 06:30:00,10.034,1008.84,0.0,0.0,0.0,0.0,0.0,91.55,1.7777
2025-01-02 07:30:00,10.1172,1009.33,0.00015258789,0.00015258789,0.0,0.0,0.0,89.64,2.1084
2025-01-02 08:30:00,10.7267,1010.09,0.0,0.0,0.0,0.0,0.0,86.6,1.4957
2025-01-02 09:30:00,11.1407,1010.75,0.0008239746,0.00048828125,0.0,0.00033569336,0.0,85.78,1.5507
2025-01-02 10:30:00,13.781,1010.58,0.60980225,0.60980225,0.0,0.0,0.0,77.61,2.308
2025-01-02 11:30:00,14.7194,1010.47,0.40267944,0.40267944,0.0,0.0,0.0,74.09,1.9104
2025-01-02 12:30:00,14.8653,1009.32,0.29632568,0.2961731,0.0,0.00015258789,0.0,72.8,1.3898
2025-01-02 13:30:00,16.944,1008.42,0.051483154,0.014160156,0.0,0.044158936,0.0,64.04,1.0131
2025-01-02 14:30:00,17.2375,1007.56,0.24041748,0.0,0.0,0.24041748,0.0,63.79,1.3269
2025-01-02 15:30:00,15.1313,1007.1,0.62564087,0.016662598,0.0,0.62231445,0.0,76.52,1.7102
2025-01-02 16:30:00,15.0323,1007.2,0.040008545,0.003326416,0.0,0.03665161,0.0,76.66,2.0158
2025-01-02 17:30:00,14.6925,1007.3,0.6593323,0.03616333,0.0,0.6593323,0.0,81.82,2.0199
2025-01-02 18:30:00,14.0166,1007.93,0.04949951,0.04916382,0.0,0.00033569336,0.0,84.7,1.8189
2025-01-02 19:30:00,13.0622,1008.78,0.04083252,0.029510498,0.0,0.0113220215,0.0,87.36,1.8778
2025-01-02 20:30:00,12.1609,1009.33,0.002960205,0.0,0.0,0.002960205,0.0,89.61,1.799
2025-01-02 21:30:00,11.6902,1009.08,0.00015258789,0.0,0.0,0.00015258789,0.0,91.13,1.9639
2025-01-02 22:30:00,10.6309,1008.99,0.0,0.0,0.0,0.0,0.0,93.78,1.9259
2025-01-02 23:30:00,10.5477,1008.73,0.0,0.0,0.0,0.0,0.0,94.59,1.8718
2025-01-03 00:30:00,10.2548,1008.54,0.0,0.0,0.0,0.0,0.0,94.35,1.7132
2025-01-03 01:30:00,9.4517,1008.08,0.0,0.0,0.0,0.0,0.0,95.77,1.6062
2025-01-03 02:30:00,9.4782,1007.78,0.0,0.0,0.0,0.0,0.0,95.77,1.6381
2025-01-03 03:30:00,7.6556,1007.65,0.22653198,0.22653198,0.0,0.0,0.0,99.64,1.4897
2025-01-03 04:30:00,7.6609,1008.17,1.0,1.0,0.0,0.0,0.0,99.25,1.3456
2025-01-03 05:30:00,8.3009,1008.22,1.0,1.0,0.0,0.0,0.0,97.18,1.2475
2025-01-03 06:30:00,8.2102,1008.77,1.0,1.0,0.0,0.0,0.0,98.17,1.0726
2025-01-03 07:30:00,8.8379,1009.69,1.0,1.0,0.0,0.0,0.0,97.46,1.1086
2025-01-03 08:30:00,9.7725,1010.52,1.0,1.0,0.0,0.0014953613,0.0,98.52,1.187
2025-01-03 09:30:00,10.2493,1010.67,1.0,1.0,0.0,0.0009765625,0.0,97.87,1.1623
2025-01-03 10:30:00,12.6571,1010.72,1.0,1.0,0.0,0.0018005371,0.0,89.81,1.143
2025-01-03 11:30:00,13.7193,1010.2,0.74176025,0.74176025,0.0,0.00033569336,0.0,82.86,1.5013
2025-01-03 12:30:00,14.5608,1009.27,0.28848267,0.28848267,0.0,0.0,0.0,80.95,1.9749
2025-01-03 13:30:00,16.8737,1008.17,0.20852661,0.20852661,0.0,0.0,0.0,72.54,2.0817
2025-01-03 14:30:00,17.5808,1007.23,0.062347412,0.062347412,0.0,0.0,0.0,70.49,1.874
2025-01-03 15:30:00,14.5028,1006.75,0.7951355,0.7951355,0.0,0.0,0.0,83.82,1.3404
2025-01-03 16:30:00,14.5542,1006.9,0.8873291,0.8873291,0.0,0.0,0.0,81.93,1.6615
2025-01-03 17:30:00,14.6876,1006.71,0.77993774,0.77993774,0.0,0.0,0.0,84.05,1.7039
2025-01-03 18:30:00,14.472,1007.22,0.64572144,0.64572144,0.0,0.0,0.0,84.05,1.4455
2025-01-03 19:30:00,13.6548,1007.86,0.68289185,0.68289185,0.0,0.0,0.0,87.59,1.6579
2025-01-03 20:30:00,12.4631,1008.1,0.6767578,0.6767578,0.0,0.0,0.0,90.99,1.5083
2025-01-03 21:30:00,12.238,1008.27,0.4710083,0.4710083,0.0,0.0,0.0,92.09,1.4768
2025-01-03 22:30:00,11.7376,1008.39,0.5562134,0.5562134,0.0,0.0,0.0,94.34,1.6356
2025-01-03 23:30:00,11.5471,1007.99,0.39666748,0.39666748,0.0,0.0,0.0,95.36,1.6857
2025-01-04 00:30:00,11.0957,1007.64,0.34933472,0.34933472,0.0,0.0,0.0019,96.45,1.2116
2025-01-04 01:30:00,10.5534,1007.13,0.40402222,0.40402222,0.0,0.0,0.0005,98.33,0.9445
2025-01-04 02:30:00,10.2329,1006.73,0.350708,0.350708,0.0,0.0,0.0019,99.41,1.1489
2025-01-04 03:30:00,10.5313,1006.84,1.0,1.0,0.0,0.0,0.0038,99.45,0.8259
2025-01-04 04:30:00,10.5139,1007.08,1.0,1.0,0.0,0.0,0.0038,99.44,1.2083
2025-01-04 05:30:00,10.8062,1007.06,1.0,1.0,0.0,0.0,0.0024,97.49,1.088
2025-01-04 06:30:00,10.9687,1007.73,1.0,1.0,0.0,0.0,0.0038,97.9,0.618
2025-01-04 07:30:00,11.3573,1008.52,1.0,1.0,0.0,0.0,0.0029,96.46,0.3802
2025-01-04 08:30:00,11.1106,1009.07,1.0,1.0,0.0,0.0,0.0019,97.58,0.4269
2025-01-04 09:30:00,11.0937,1009.51,0.28414917,0.28414917,0.0,0.0,0.0005,100.0,0.6685
2025-01-04 10:30:00,12.9657,1009.68,0.14978027,0.14978027,0.0,0.0,0.0,80.78,0.6904
2025-01-04 11:30:00,13.0803,1009.14,0.036071777,0.036071777,0.0,0.0,0.0005,77.33,0.4879
2025-01-04 12:30:00,13.5878,1008.28,0.029937744,0.029937744,0.0,0.0,0.0,76.95,0.2681
2025-01-04 13:30:00,15.8011,1007.0,0.0073242188,0.0073242188,0.0,0.0,0.0,71.74,0.1623
2025-01-04 14:30:00,16.209,1006.17,0.0,0.0,0.0,0.0,0.0,69.86,0.33
2025-01-04 15:30:00,14.4658,1005.74,0.24584961,0.24584961,0.0,0.0,0.0,79.7,0.4009
2025-01-04 16:30:00,14.5502,1005.78,0.063323975,0.063323975,0.0,0.0,0.0,77.41,0.6073
2025-01-04 17:30:00,15.613,1005.93,0.079833984,0.079833984,0.0,0.0,0.0,73.79,1.0904
2025-01-04 18:30:00,14.4934,1006.54,0.11315918,0.11315918,0.0,0.0,0.0,78.49,1.2318
2025-01-04 19:30:00,12.9923,1007.01,0.07333374,0.07333374,0.0,0.0,0.0,83.75,1.3349
2025-01-04 20:30:00,11.8875,1007.54,0.023345947,0.023345947,0.0,0.0,0.0,89.12,1.4416
2025-01-04 21:30:00,10.8728,1007.72,0.016662598,0.016662598,0.0,0.0,0.0,92.11,1.657
2025-01-04 22:30:00,9.9958,1007.88,0.06933594,0.036346436,0.0,0.036346436,0.0,95.33,1.8636
2025-01-04 23:30:00,11.063,1007.74,0.21517944,0.003326416,0.0,0.21185303,0.0,93.45,1.4627
2025-01-05 00:30:00,11.214,1007.28,0.3256836,0.03616333,0.0,0.30267334,0.0,92.53,1.0601
2025-01-05 01:30:00,10.8872,1007.04,0.3744812,0.023162842,0.0,0.35464478,0.0,94.59,0.8229
2025-01-05 02:30:00,10.7954,1006.63,0.7535095,0.6636963,0.0,0.27212524,0.0,98.05,0.7657
2025-01-05 03:30:00,8.9127,1006.73,1.0,1.0,0.0,0.11831665,0.0,99.99,0.7734
2025-01-05 04:30:00,8.5946,1006.42,1.0,1.0,0.0,0.41531372,0.0,99.81,0.686
2025-01-05 05:30:00,9.4839,1007.01,1.0,1.0,0.0,0.4612732,0.0019,97.67,0.2509
2025-01-05 06:30:00,9.2722,1007.81,1.0,1.0,0.0,0.55078125,0.0019,98.94,0.2679
2025-01-05 07:30:00,9.9882,1008.21,1.0,1.0,0.0,0.6751404,0.0072,98.35,0.4164
2025-01-05 08:30:00,10.0835,1009.27,1.0,1.0,0.0,0.7874756,0.0052,98.69,0.6006
2025-01-05 09:30:00,9.8928,1009.85,0.98583984,0.7640991,0.0,0.9468384,0.0,100.0,0.8279
2025-01-05 10:30:00,11.8825,1010.08,0.9966736,0.8870239,0.0,0.94033813,0.0,95.86,1.6814
2025-01-05 11:30:00,12.8236,1009.46,0.96383667,0.42034912,0.0,0.9500122,0.001,90.79,1.783
2025-01-05 12:30:00,13.2538,1008.41,0.93148804,0.29751587,0.0,0.91415405,0.0,88.13,1.9553
2025-01-05 13:30:00,15.58,1007.47,0.9208374,0.2102356,0.0,0.9136658,0.0,79.6,1.9957
2025-01-05 14:30:00,16.3469,1006.71,0.9538269,0.021209717,0.0,0.9533386,0.0,76.25,2.0841
2025-01-05 15:30:00,15.2136,1006.55,0.9966736,0.9966736,0.0,0.9136658,0.0,87.3,2.1139
2025-01-05 16:30:00,15.4313,1006.21,0.99349976,0.7878113,0.0,0.94732666,0.0,84.04,2.0115
2025-01-05 17:30:00,14.9521,1006.25,0.98999023,0.6824646,0.0,0.9798584,0.0,90.02,1.5884
2025-01-05 18:30:00,14.9435,1006.58,1.0,0.589447,0.0,0.9998474,0.0,90.26,1.5699
2025-01-05 19:30:00,14.4754,1007.22,0.9998474,0.59198,0.0,0.9998474,0.0,92.73,1.5459
2025-01-05 20:30:00,13.7957,1007.64,1.0,0.59716797,0.0,1.0,0.0,94.89,1.6843
2025-01-05 21:30:00,13.8387,1007.78,1.0,0.58032227,0.0,1.0,0.0,95.39,1.7966
2025-01-05 22:30:00,13.0529,1007.49,1.0,0.4954834,0.0,1.0,0.0,96.45,1.8976
2025-01-05 23:30:00,12.9675,1007.31,0.98999023,0.2861328,0.0,0.98999023,0.0,96.04,1.4517
2025-01-06 00:30:00,13.2099,1006.97,1.0,0.21694946,0.003326416,1.0,0.0,95.79,1.569
2025-01-06 01:30:00,13.187,1006.45,1.0,0.051971436,0.023162842,1.0,0.0,95.81,1.5502
2025-01-06 02:30:00,13.2885,1006.09,0.95635986,0.073638916,0.010009766,0.9530029,0.0,95.44,1.5793
2025-01-06 03:30:00,12.4786,1005.61,0.9998474,0.029846191,0.0,0.9998474,0.0,96.45,1.5629
2025-01-06 04:30:00,12.2559,1005.71,0.93652344,0.043670654,0.0,0.93652344,0.0,96.64,1.5379
2025-01-06 05:30:00,12.5618,1005.75,0.86865234,0.0491333,0.0,0.8661804,0.0,96.36,1.4857
2025-01-06 06:30:00,12.2899,1006.73,1.0,1.0,0.0,0.63790894,0.0,97.1,1.3167
2025-01-06 07:30:00,13.2286,1006.93,1.0,1.0,0.0,0.25637817,0.0,96.8,1.5785
2025-01-06 08:30:00,13.9608,1007.87,1.0,1.0,0.0,0.06185913,0.0,95.55,1.2736
2025-01-06 09:30:00,14.5256,1008.22,1.0,1.0,0.0,0.0,0.0,93.09,1.3684
2025-01-06 10:30:00,16.9581,1008.51,0.47720337,0.47720337,0.0,0.0,0.0,83.73,2.4056
2025-01-06 11:30:00,19.1899,1007.42,0.96759033,0.96759033,0.0,0.0,0.0014,72.88,2.6376
2025-01-06 12:30:00,19.4825,1006.31,0.9998474,0.9998474,0.0,0.0,0.0119,72.56,2.3691
2025-01-06 13:30:00,21.3859,1005.37,0.99786377,0.99786377,0.0,0.0,0.0029,62.37,1.9131
2025-01-06 14:30:00,21.7019,1004.52,0.9923706,0.9923706,0.0,0.0,0.0,62.3,1.4055
2025-01-06 15:30:00,19.1442,1004.06,0.8808594,0.8808594,0.0,0.0,0.0,76.46,0.6684
2025-01-06 16:30:00,19.4526,1003.81,0.8138733,0.8138733,0.0,0.0,0.0,73.27,0.3045
2025-01-06 17:30:00,20.3711,1003.84,0.6093445,0.6093445,0.0,0.0,0.0,73.12,1.4644
2025-01-06 18:30:00,19.1813,1004.17,0.61001587,0.61001587,0.0,0.0,0.0,79.73,1.9999
2025-01-06 19:30:00,18.2332,1005.08,0.49813843,0.49813843,0.0,0.0,0.0,83.52,2.0893
2025-01-06 20:30:00,16.2337,1005.43,0.40396118,0.40396118,0.0,0.0,0.0,91.44,2.1158
2025-01-06 21:30:00,15.8627,1005.77,0.25610352,0.25610352,0.0,0.0,0.0,93.46,2.0461
2025-01-06 22:30:00,15.4358,1005.74,0.18127441,0.18127441,0.0,0.0,0.0,93.41,2.0025
2025-01-06 23:30:00,14.9583,1005.48,0.11148071,0.11148071,0.0,0.0,0.0,94.46,2.1101
2025-01-07 00:30:00,14.5753,1005.44,0.04763794,0.04763794,0.0,0.0,0.0,94.11,2.5036
2025-01-07 01:30:00,14.5025,1005.28,0.12649536,0.123168945,0.003326416,0.0,0.0,94.81,2.7202
2025-01-07 02:30:00,14.6819,1005.48,0.17001343,0.16668701,0.013183594,0.0,0.0,93.5,2.744
2025-01-07 03:30:00,13.4414,1005.95,0.69314575,0.6864624,0.010314941,0.0,0.0,94.7,2.3966
2025-01-07 04:30:00,12.9468,1006.31,0.61935425,0.5826721,0.066345215,0.0,0.0,95.33,2.6654
2025-01-07 05:30:00,12.7016,1006.49,0.63064575,0.5543213,0.15249634,0.0,0.0,94.54,2.4544
2025-01-07 06:30:00,12.7505,1006.9,0.7498779,0.69989014,0.20437622,0.0,0.0,94.85,2.3779
2025-01-07 07:30:00,13.0791,1007.73,0.5081482,0.40881348,0.20153809,0.0,0.0,93.11,2.5303
2025-01-07 08:30:00,12.9347,1008.37,0.6972656,0.6937866,0.13635254,0.0,0.0,93.31,3.0749
2025-01-07 09:30:00,13.0964,1008.99,0.6789856,0.6457825,0.1586914,0.0,0.0,93.07,3.0667
2025-01-07 10:30:00,13.8824,1008.77,0.84417725,0.84417725,0.010498047,0.0,0.0,90.08,3.0616
2025-01-07 11:30:00,14.7202,1008.0,1.0,1.0,0.0,0.0,0.0,82.36,3.5632
2025-01-07 12:30:00,15.0869,1007.16,1.0,1.0,0.0,0.0,0.0,79.16,4.1397
2025-01-07 13:30:00,15.7982,1006.17,0.96066284,0.96066284,0.0,0.0,0.0,76.6,4.7139
2025-01-07 14:30:00,16.0006,1005.25,0.8164673,0.8164673,0.0,0.0,0.0,76.07,4.9695
2025-01-07 15:30:00,14.7204,1004.88,0.97268677,0.97268677,0.0,0.0,0.0,81.14,4.3016
2025-01-07 16:30:00,14.8671,1005.28,0.6119385,0.6119385,0.0,0.0,0.0,82.11,3.8235
2025-01-07 17:30:00,14.4588,1005.28,0.39343262,0.39343262,0.0,0.0,0.0,85.16,2.8752
2025-01-07 18:30:00,13.8445,1005.75,0.41427612,0.41427612,0.0,0.0,0.0,88.02,2.3391
2025-01-07 19:30:00,13.8311,1006.11,0.3904419,0.3904419,0.0,0.0,0.0,87.66,2.3513
2025-01-07 20:30:00,13.193,1006.65,0.41394043,0.41394043,0.0,0.0,0.0,89.23,2.457
2025-01-07 21:30:00,13.6405,1006.33,0.34197998,0.34197998,0.0,0.0,0.0,88.48,2.572
2025-01-07 22:30:00,13.4259,1006.42,0.24459839,0.24459839,0.0,0.0,0.0,89.5,2.6284
2025-01-07 23:30:00,13.4524,1005.77,0.39733887,0.39733887,0.0,0.0,0.0,89.8,2.7627
2025-01-08 00:30:00,13.4033,1005.47,0.40151978,0.40151978,0.0,0.0,0.0,89.63,2.7671
2025-01-08 01:30:00,13.1315,1005.07,0.31332397,0.31332397,0.0,0.0,0.0,90.18,3.0233
2025-01-08 02:30:00,13.1539,1004.65,0.2919922,0.2919922,0.0,0.0,0.0,89.36,3.3494
2025-01-08 03:30:00,12.751,1005.19,0.38430786,0.38430786,0.0,0.0,0.0,85.62,3.5798
2025-01-08 04:30:00,12.1864,1005.45,0.3918457,0.3918457,0.0,0.0,0.0029,86.91,3.8729
2025-01-08 05:30:00,12.1312,1005.74,0.26382446,0.26382446,0.0,0.0,0.0038,87.94,4.0585
2025-01-08 06:30:00,12.4509,1006.2,0.23828125,0.23828125,0.0,0.0,0.0014,86.28,3.7593
2025-01-08 07:30:00,12.3496,1007.37,0.305542,0.305542,0.0,0.0,0.0005,85.13,3.6055
2025-01-08 08:30:00,12.9929,1008.2,0.37823486,0.37823486,0.0,0.0,0.001,82.39,3.4284
2025-01-08 09:30:00,13.0987,1009.07,0.3854065,0.3854065,0.0,0.0,0.0,82.41,3.2683
2025-01-08 10:30:00,14.8334,1009.07,0.74710083,0.74710083,0.0,0.0,0.0,73.3,3.7986
2025-01-08 11:30:00,15.6714,1008.71,0.6655884,0.6655884,0.0,0.0,0.0,68.89,3.3539
2025-01-08 12:30:00,15.6132,1007.71,0.28390503,0.28390503,0.0,0.0,0.0,68.59,3.1025
2025-01-08 13:30:00,17.1276,1006.73,0.10366821,0.10366821,0.0,0.0,0.0,63.01,2.9011
2025-01-08 14:30:00,17.4259,1006.08,0.037139893,0.037139893,0.0,0.0,0.0,61.37,2.7764
2025-01-08 15:30:00,15.6784,1005.58,0.019989014,0.019989014,0.0,0.0,0.0,68.81,2.8137
2025-01-08 16:30:00,15.3785,1005.86,0.00033569336,0.00033569336,0.0,0.0,0.0,71.54,2.394
2025-01-08 17:30:00,13.5339,1006.21,0.0068359375,0.0068359375,0.0,0.0,0.0,81.37,2.474
2025-01-08 18:30:00,13.3009,1006.72,0.047332764,0.047332764,0.0,0.0,0.0,82.55,2.5856
2025-01-08 19:30:00,12.2351,1007.09,0.04147339,0.04147339,0.0,0.0,0.0,86.1,2.1818
2025-01-08 20:30:00,11.2572,1008.1,0.13546753,0.13546753,0.0,0.0,0.0,87.76,1.5082
2025-01-08 21:30:00,10.9049,1008.0,0.19000244,0.19000244,0.0,0.0,0.0,90.89,1.0183
2025-01-08 22:30:00,10.2385,1008.64,0.17749023,0.17749023,0.0,0.0,0.0,94.7,0.3467
2025-01-08 23:30:00,10.3529,1008.05,0.2744751,0.2744751,0.0,0.0,0.0,93.81,0.1537
2025-01-09 00:30:00,10.3858,1008.1,0.3466797,0.3466797,0.0,0.0,0.0,95.06,1.0431
2025-01-09 01:30:00,9.655,1007.89,0.24365234,0.24365234,0.0,0.0,0.0,97.73,1.5889
2025-01-09 02:30:00,10.0006,1007.84,0.371521,0.371521,0.0,0.0,0.0,97.96,1.9363
2025-01-09 03:30:00,9.3993,1007.57,0.25967407,0.25967407,0.0,0.0,0.0,97.83,1.7686
2025-01-09 04:30:00,9.2207,1008.18,0.33267212,0.33267212,0.0,0.0,0.0,97.78,1.3939
2025-01-09 05:30:00,9.9836,1008.48,0.35620117,0.35620117,0.0,0.0,0.0,95.85,1.4498
2025-01-09 06:30:00,10.5972,1009.32,0.27648926,0.27648926,0.0,0.0,0.0,93.36,1.5926
2025-01-09 07:30:00,11.1999,1010.05,0.29782104,0.29782104,0.0,0.0,0.0,91.33,2.3451
2025-01-09 08:30:00,11.7909,1010.94,0.4348755,0.4348755,0.0,0.0,0.0,90.36,1.6736
2025-01-09 09:30:00,11.7961,1011.68,0.3001709,0.3001709,0.0,0.0,0.0,91.01,1.6165
2025-01-09 10:30:00,16.1655,1011.67,0.24945068,0.24945068,0.0,0.0,0.0019,73.41,1.4649
2025-01-09 11:30:00,17.2674,1011.14,0.95999146,0.95999146,0.0,0.0,0.0014,63.37,0.4243
2025-01-09 12:30:00,17.0268,1009.7,1.0,1.0,0.0,0.0,0.0,63.79,0.6233
2025-01-09 13:30:00,18.3387,1009.01,1.0,1.0,0.0,0.0,0.0,59.99,0.8499
2025-01-09 14:30:00,18.5368,1008.24,1.0,1.0,0.0,0.0,0.0,59.0,1.0542
2025-01-09 15:30:00,16.6212,1008.12,0.98999023,0.98999023,0.0,0.0,0.0,71.1,1.27
2025-01-09 16:30:00,16.7716,1007.81,0.87283325,0.87283325,0.0,0.0,0.0,70.23,1.4022
2025-01-09 17:30:00,16.4378,1007.98,0.70565796,0.70565796,0.0,0.0,0.0,75.76,1.832
2025-01-09 18:30:00,16.0219,1008.5,0.6561279,0.6561279,0.0,0.0,0.0,77.72,1.5685
2025-01-09 19:30:00,15.3163,1009.2,0.59799194,0.59799194,0.0,0.0,0.0,79.92,1.6184
2025-01-09 20:30:00,13.1356,1010.28,0.5614624,0.5614624,0.0,0.0,0.0,87.94,1.6442
2025-01-09 21:30:00,13.4418,1010.41,0.5523071,0.5523071,0.0,0.0,0.0,88.65,1.2928
2025-01-09 22:30:00,12.1944,1010.94,0.55999756,0.55999756,0.0,0.0,0.0,91.53,1.3024
2025-01-09 23:30:00,11.7666,1010.71,0.47683716,0.47683716,0.0,0.0,0.0,92.48,1.5282
2025-01-10 00:30:00,11.5529,1010.56,0.35482788,0.35482788,0.0,0.0,0.0052,91.96,1.7478
2025-01-10 01:30:00,10.0357,1010.47,0.4328308,0.4328308,0.0,0.0,0.0,94.31,2.0042
2025-01-10 02:30:00,10.5661,1010.27,0.32998657,0.32998657,0.0,0.0,0.0,93.6,1.7624
2025-01-10 03:30:00,9.4051,1010.49,0.32351685,0.32351685,0.0,0.0,0.0,95.46,1.8064
2025-01-10 04:30:00,9.587,1010.19,0.20596313,0.20596313,0.0,0.0,0.0,94.76,1.6194
2025-01-10 05:30:00,10.3371,1010.42,0.2451477,0.2451477,0.0,0.0,0.0,92.44,1.5163
2025-01-10 06:30:00,10.1503,1011.31,0.25985718,0.25985718,0.0,0.0,0.0,93.05,1.4476
2025-01-10 07:30:00,10.5078,1012.14,1.0,1.0,0.0,0.0,0.0,90.94,1.4395
2025-01-10 08:30:00,10.9992,1013.06,0.24584961,0.24584961,0.0,0.0,0.0,90.23,0.6322
2025-01-10 09:30:00,12.1432,1013.38,0.32232666,0.32232666,0.0,0.0,0.0,86.32,0.7926
2025-01-10 10:30:00,16.0776,1013.44,0.7313843,0.72457886,0.0,0.0068359375,0.0,70.09,1.2915
2025-01-10 11:30:00,17.9289,1012.52,0.66049194,0.49447632,0.0,0.38986206,0.0,64.06,1.28
2025-01-10 12:30:00,18.2346,1011.7,0.70132446,0.14279175,0.0,0.6635132,0.0,62.4,1.1658
2025-01-10 13:30:00,20.1688,1010.39,0.64733887,0.045959473,0.0,0.6333313,0.0,55.32,1.0952
2025-01-10 14:30:00,20.4644,1009.66,0.6503601,0.001159668,0.0,0.65005493,0.0,54.88,1.0819
2025-01-10 15:30:00,18.2664,1008.84,0.66189575,0.00048828125,0.0,0.6614075,0.0,67.56,0.8529
2025-01-10 16:30:00,18.21,1008.58,0.37719727,0.0,0.0,0.37719727,0.0,67.49,0.8242
2025-01-10 17:30:00,18.8051,1008.63,0.0,0.0,0.0,0.0,0.0,67.58,1.5069
2025-01-10 18:30:00,18.2361,1009.03,0.0,0.0,0.0,0.0,0.0,69.05,1.5804
2025-01-10 19:30:00,16.9507,1009.63,0.0,0.0,0.0,0.0,0.0,73.84,1.6978
2025-01-10 20:30:00,14.8398,1010.23,0.0,0.0,0.0,0.0,0.0,79.11,1.6579
2025-01-10 21:30:00,14.2162,1010.17,0.0,0.0,0.0,0.0,0.0,81.57,1.5231
2025-01-10 22:30:00,12.7755,1010.58,0.0,0.0,0.0,0.0,0.0,85.6,1.2869
2025-01-10 23:30:00,12.6174,1010.1,0.0,0.0,0.0,0.0,0.0,85.6,1.1432
2025-01-11 00:30:00,12.5126,1010.27,0.0,0.0,0.0,0.0,0.0,85.88,1.3096
2025-01-11 01:30:00,12.0251,1009.91,0.0,0.0,0.0,0.0,0.0,86.54,1.383
2025-01-11 02:30:00,11.9225,1009.98,0.0,0.0,0.0,0.0,0.0,86.65,1.1317
2025-01-11 03:30:00,10.2281,1009.84,0.0,0.0,0.0,0.0,0.0,91.5,0.3375
2025-01-11 04:30:00,9.4052,1010.0,0.6503906,0.6503906,0.0,0.0,0.0,95.04,0.3226
2025-01-11 05:30:00,9.1828,1010.14,1.0,1.0,0.0,0.0,0.0,97.53,0.9624
2025-01-11 06:30:00,8.0572,1010.82,1.0,1.0,0.0,0.0,0.0,97.73,1.2836
2025-01-11 07:30:00,8.3697,1011.53,1.0,1.0,0.0,0.0,0.0005,92.83,1.8399
2025-01-11 08:30:00,9.7671,1012.57,1.0,1.0,0.0,0.0,0.0,95.79,1.607
2025-01-11 09:30:00,11.6357,1012.98,0.23757935,0.23757935,0.0,0.0,0.0,95.07,1.5667
2025-01-11 10:30:00,16.7033,1012.57,0.0,0.0,0.0,0.0,0.0,78.08,2.3562
2025-01-11 11:30:00,19.7768,1011.63,0.0,0.0,0.0,0.0,0.0,63.86,3.1232
2025-01-11 12:30:00,19.9836,1010.23,0.0,0.0,0.0,0.0,0.0,62.19,3.256
2025-01-11 13:30:00,21.8437,1009.13,0.0,0.0,0.0,0.0,0.0,55.86,3.1446
2025-01-11 14:30:00,22.2603,1008.43,0.0,0.0,0.0,0.0,0.0,54.25,2.924
2025-01-11 15:30:00,19.6698,1007.37,0.0,0.0,0.0,0.0,0.0,64.98,2.2144
