valid_time,temperature,surface_pressure,total_cloud_cover,low_cloud_cover,medium_cloud_cover,high_cloud_cover,precipitation,humidity,wind_speed,hour,day,month,day_of_week,temp_lag_1,temp_lag_24,temp_rolling_6,hour_sin,hour_cos,month_sin,month_cos,rain_tomorrow
2025-01-02 05:30:00,10.244,1007.98,0.0,0.0,0.0,0.0,0.0,91.28,1.9575,5,2,1,3,9.7542,12.3051,9.957,0.965926,0.258819,0.5,0.866025,0
2025-01-02 06:30:00,10.034,1008.84,0.0,0.0,0.0,0.0,0.0,91.55,1.7777,6,2,1,3,10.244,12.6145,9.8854,1.0,0.0,0.5,0.866025,0
2025-01-02 07:30:00,10.1172,1009.33,0.00015258789,0.00015258789,0.0,0.0,0.0,89.64,2.1084,7,2,1,3,10.034,12.5063,9.9032,0.965926,-0.258819,0.5,0.866025,0
2025-01-02 08:30:00,10.7267,1010.09,0.0,0.0,0.0,0.0,0.0,86.6,1.4957,8,2,1,3,10.1172,12.8654,10.0732,0.866025,-0.5,0.5,0.866025,0
2025-01-02 09:30:00,11.1407,1010.75,0.0008239746,0.00048828125,0.0,0.00033569336,0.0,85.78,1.5507,9,2,1,3,10.7267,12.2275,10.3361,0.707107,-0.707107,0.5,0.866025,0
2025-01-02 10:30:00,13.781,1010.58,0.60980225,0.60980225,0.0,0.0,0.0,77.61,2.308,10,2,1,3,11.1407,13.4635,11.0073,0.5,-0.866025,0.5,0.866025,0
2025-01-02 11:30:00,14.7194,1010.47,0.40267944,0.40267944,0.0,0.0,0.0,74.09,1.9104,11,2,1,3,13.781,13.9697,11.7532,0.258819,-0.965926,0.5,0.866025,0
2025-01-02 12:30:00,14.8653,1009.32,0.29632568,0.2961731,0.0,0.00015258789,0.0,72.8,1.3898,12,2,1,3,14.7194,14.1371,12.5584,0.0,-1.0,0.5,0.866025,0
2025-01-02 13:30:00,16.944,1008.42,0.051483154,0.014160156,0.0,0.044158936,0.0,64.04,1.0131,13,2,1,3,14.8653,15.6811,13.6962,-0.258819,-0.965926,0.5,0.866025,0
2025-01-02 14:30:00,17.2375,1007.56,0.24041748,0.0,0.0,0.24041748,0.0,63.79,1.3269,14,2,1,3,16.944,16.0968,14.7813,-0.5,-0.866025,0.5,0.866025,0
2025-01-02 15:30:00,15.1313,1007.1,0.62564087,0.016662598,0.0,0.62231445,0.0,76.52,1.7102,15,2,1,3,17.2375,14.4347,15.4464,-0.707107,-0.707107,0.5,0.866025,0
2025-01-02 16:30:00,15.0323,1007.2,0.040008545,0.003326416,0.0,0.03665161,0.0,76.66,2.0158,16,2,1,3,15.1313,14.4353,15.655,-0.866025,-0.5,0.5,0.866025,0
2025-01-02 17:30:00,14.6925,1007.3,0.6593323,0.03616333,0.0,0.6593323,0.0,81.82,2.0199,17,2,1,3,15.0323,14.3102,15.6505,-0.965926,-0.258819,0.5,0.866025,0
2025-01-02 18:30:00,14.0166,1007.93,0.04949951,0.04916382,0.0,0.00033569336,0.0,84.7,1.8189,18,2,1,3,14.6925,13.9364,15.509,-1.0,-0.0,0.5,0.866025,0
2025-01-02 19:30:00,13.0622,1008.78,0.04083252,0.029510498,0.0,0.0113220215,0.0,87.36,1.8778,19,2,1,3,14.0166,13.0985,14.8621,-0.965926,0.258819,0.5,0.866025,0
2025-01-02 20:30:00,12.1609,1009.33,0.002960205,0.0,0.0,0.002960205,0.0,89.61,1.799,20,2,1,3,13.0622,12.1529,14.016,-0.866025,0.5,0.5,0.866025,0
2025-01-02 21:30:00,11.6902,1009.08,0.00015258789,0.0,0.0,0.00015258789,0.0,91.13,1.9639,21,2,1,3,12.1609,11.805,13.4424,-0.707107,0.707107,0.5,0.866025,0
2025-01-02 22:30:00,10.6309,1008.99,0.0,0.0,0.0,0.0,0.0,93.78,1.9259,22,2,1,3,11.6902,10.5068,12.7089,-0.5,0.866025,0.5,0.866025,0
2025-01-02 23:30:00,10.5477,1008.73,0.0,0.0,0.0,0.0,0.0,94.59,1.8718,23,2,1,3,10.6309,10.6918,12.0181,-0.258819,0.965926,0.5,0.866025,0
2025-01-03 00:30:00,10.2548,1008.54,0.0,0.0,0.0,0.0,0.0,94.35,1.7132,0,3,1,4,10.5477,10.4635,11.3911,0.0,1.0,0.5,0.866025,0
2025-01-03 01:30:00,9.4517,1008.08,0.0,0.0,0.0,0.0,0.0,95.77,1.6062,1,3,1,4,10.2548,10.0106,10.7894,0.258819,0.965926,0.5,0.866025,0
2025-01-03 02:30:00,9.4782,1007.78,0.0,0.0,0.0,0.0,0.0,95.77,1.6381,2,3,1,4,9.4517,9.7071,10.3422,0.5,0.866025,0.5,0.866025,0
2025-01-03 03:30:00,7.6556,1007.65,0.22653198,0.22653198,0.0,0.0,0.0,99.64,1.4897,3,3,1,4,9.4782,9.5628,9.6698,0.707107,0.707107,0.5,0.866025,0
2025-01-03 04:30:00,7.6609,1008.17,1.0,1.0,0.0,0.0,0.0,99.25,1.3456,4,3,1,4,7.6556,9.7542,9.1748,0.866025,0.5,0.5,0.866025,0
2025-01-03 05:30:00,8.3009,1008.22,1.0,1.0,0.0,0.0,0.0,97.18,1.2475,5,3,1,4,7.6609,10.244,8.8004,0.965926,0.258819,0.5,0.866025,0
2025-01-03 06:30:00,8.2102,1008.77,1.0,1.0,0.0,0.0,0.0,98.17,1.0726,6,3,1,4,8.3009,10.034,8.4596,1.0,0.0,0.5,0.866025,0
2025-01-03 07:30:00,8.8379,1009.69,1.0,1.0,0.0,0.0,0.0,97.46,1.1086,7,3,1,4,8.2102,10.1172,8.3573,0.965926,-0.258819,0.5,0.866025,0
2025-01-03 08:30:00,9.7725,1010.52,1.0,1.0,0.0,0.0014953613,0.0,98.52,1.187,8,3,1,4,8.8379,10.7267,8.4063,0.866025,-0.5,0.5,0.866025,0
2025-01-03 09:30:00,10.2493,1010.67,1.0,1.0,0.0,0.0009765625,0.0,97.87,1.1623,9,3,1,4,9.7725,11.1407,8.8386,0.707107,-0.707107,0.5,0.866025,0
2025-01-03 10:30:00,12.6571,1010.72,1.0,1.0,0.0,0.0018005371,0.0,89.81,1.143,10,3,1,4,10.2493,13.781,9.6713,0.5,-0.866025,0.5,0.866025,0
2025-01-03 11:30:00,13.7193,1010.2,0.74176025,0.74176025,0.0,0.00033569336,0.0,82.86,1.5013,11,3,1,4,12.6571,14.7194,10.5744,0.258819,-0.965926,0.5,0.866025,0
2025-01-03 12:30:00,14.5608,1009.27,0.28848267,0.28848267,0.0,0.0,0.0,80.95,1.9749,12,3,1,4,13.7193,14.8653,11.6328,0.0,-1.0,0.5,0.866025,0
2025-01-03 13:30:00,16.8737,1008.17,0.20852661,0.20852661,0.0,0.0,0.0,72.54,2.0817,13,3,1,4,14.5608,16.944,12.9721,-0.258819,-0.965926,0.5,0.866025,0
2025-01-03 14:30:00,17.5808,1007.23,0.062347412,0.062347412,0.0,0.0,0.0,70.49,1.874,14,3,1,4,16.8737,17.2375,14.2735,-0.5,-0.866025,0.5,0.866025,0
2025-01-03 15:30:00,14.5028,1006.75,0.7951355,0.7951355,0.0,0.0,0.0,83.82,1.3404,15,3,1,4,17.5808,15.1313,14.9824,-0.707107,-0.707107,0.5,0.866025,0
2025-01-03 16:30:00,14.5542,1006.9,0.8873291,0.8873291,0.0,0.0,0.0,81.93,1.6615,16,3,1,4,14.5028,15.0323,15.2986,-0.866025,-0.5,0.5,0.866025,0
2025-01-03 17:30:00,14.6876,1006.71,0.77993774,0.77993774,0.0,0.0,0.0,84.05,1.7039,17,3,1,4,14.5542,14.6925,15.46,-0.965926,-0.258819,0.5,0.866025,0
2025-01-03 18:30:00,14.472,1007.22,0.64572144,0.64572144,0.0,0.0,0.0,84.05,1.4455,18,3,1,4,14.6876,14.0166,15.4452,-1.0,-0.0,0.5,0.866025,0
2025-01-03 19:30:00,13.6548,1007.86,0.68289185,0.68289185,0.0,0.0,0.0,87.59,1.6579,19,3,1,4,14.472,13.0622,14.9087,-0.965926,0.258819,0.5,0.866025,0
2025-01-03 20:30:00,12.4631,1008.1,0.6767578,0.6767578,0.0,0.0,0.0,90.99,1.5083,20,3,1,4,13.6548,12.1609,14.0558,-0.866025,0.5,0.5,0.866025,0
2025-01-03 21:30:00,12.238,1008.27,0.4710083,0.4710083,0.0,0.0,0.0,92.09,1.4768,21,3,1,4,12.4631,11.6902,13.6783,-0.707107,0.707107,0.5,0.866025,0
2025-01-03 22:30:00,11.7376,1008.39,0.5562134,0.5562134,0.0,0.0,0.0,94.34,1.6356,22,3,1,4,12.238,10.6309,13.2088,-0.5,0.866025,0.5,0.866025,0
2025-01-03 23:30:00,11.5471,1007.99,0.39666748,0.39666748,0.0,0.0,0.0,95.36,1.6857,23,3,1,4,11.7376,10.5477,12.6854,-0.258819,0.965926,0.5,0.866025,0
2025-01-04 00:30:00,11.0957,1007.64,0.34933472,0.34933472,0.0,0.0,0.0019,96.45,1.2116,0,4,1,5,11.5471,10.2548,12.1227,0.0,1.0,0.5,0.866025,0
2025-01-04 01:30:00,10.5534,1007.13,0.40402222,0.40402222,0.0,0.0,0.0005,98.33,0.9445,1,4,1,5,11.0957,9.4517,11.6058,0.258819,0.965926,0.5,0.866025,0
2025-01-04 02:30:00,10.2329,1006.73,0.350708,0.350708,0.0,0.0,0.0019,99.41,1.1489,2,4,1,5,10.5534,9.4782,11.2341,0.5,0.866025,0.5,0.866025,0
2025-01-04 03:30:00,10.5313,1006.84,1.0,1.0,0.0,0.0,0.0038,99.45,0.8259,3,4,1,5,10.2329,7.6556,10.9497,0.707107,0.707107,0.5,0.866025,0
2025-01-04 04:30:00,10.5139,1007.08,1.0,1.0,0.0,0.0,0.0038,99.44,1.2083,4,4,1,5,10.5313,7.6609,10.7457,0.866025,0.5,0.5,0.866025,0
2025-01-04 05:30:00,10.8062,1007.06,1.0,1.0,0.0,0.0,0.0024,97.49,1.088,5,4,1,5,10.5139,8.3009,10.6222,0.965926,0.258819,0.5,0.866025,0
2025-01-04 06:30:00,10.9687,1007.73,1.0,1.0,0.0,0.0,0.0038,97.9,0.618,6,4,1,5,10.8062,8.2102,10.6011,1.0,0.0,0.5,0.866025,0
2025-01-04 07:30:00,11.3573,1008.52,1.0,1.0,0.0,0.0,0.0029,96.46,0.3802,7,4,1,5,10.9687,8.8379,10.7351,0.965926,-0.258819,0.5,0.866025,0
2025-01-04 08:30:00,11.1106,1009.07,1.0,1.0,0.0,0.0,0.0019,97.58,0.4269,8,4,1,5,11.3573,9.7725,10.8813,0.866025,-0.5,0.5,0.866025,0
2025-01-04 09:30:00,11.0937,1009.51,0.28414917,0.28414917,0.0,0.0,0.0005,100.0,0.6685,9,4,1,5,11.1106,10.2493,10.9751,0.707107,-0.707107,0.5,0.866025,0
2025-01-04 10:30:00,12.9657,1009.68,0.14978027,0.14978027,0.0,0.0,0.0,80.78,0.6904,10,4,1,5,11.0937,12.6571,11.3837,0.5,-0.866025,0.5,0.866025,0
2025-01-04 11:30:00,13.0803,1009.14,0.036071777,0.036071777,0.0,0.0,0.0005,77.33,0.4879,11,4,1,5,12.9657,13.7193,11.7627,0.258819,-0.965926,0.5,0.866025,0
2025-01-04 12:30:00,13.5878,1008.28,0.029937744,0.029937744,0.0,0.0,0.0,76.95,0.2681,12,4,1,5,13.0803,14.5608,12.1992,0.0,-1.0,0.5,0.866025,0
2025-01-04 13:30:00,15.8011,1007.0,0.0073242188,0.0073242188,0.0,0.0,0.0,71.74,0.1623,13,4,1,5,13.5878,16.8737,12.9399,-0.258819,-0.965926,0.5,0.866025,0
2025-01-04 14:30:00,16.209,1006.17,0.0,0.0,0.0,0.0,0.0,69.86,0.33,14,4,1,5,15.8011,17.5808,13.7896,-0.5,-0.866025,0.5,0.866025,0
2025-01-04 15:30:00,14.4658,1005.74,0.24584961,0.24584961,0.0,0.0,0.0,79.7,0.4009,15,4,1,5,16.209,14.5028,14.3516,-0.707107,-0.707107,0.5,0.866025,0
2025-01-04 16:30:00,14.5502,1005.78,0.063323975,0.063323975,0.0,0.0,0.0,77.41,0.6073,16,4,1,5,14.4658,14.5542,14.6157,-0.866025,-0.5,0.5,0.866025,0
2025-01-04 17:30:00,15.613,1005.93,0.079833984,0.079833984,0.0,0.0,0.0,73.79,1.0904,17,4,1,5,14.5502,14.6876,15.0378,-0.965926,-0.258819,0.5,0.866025,0
2025-01-04 18:30:00,14.4934,1006.54,0.11315918,0.11315918,0.0,0.0,0.0,78.49,1.2318,18,4,1,5,15.613,14.472,15.1888,-1.0,-0.0,0.5,0.866025,0
2025-01-04 19:30:00,12.9923,1007.01,0.07333374,0.07333374,0.0,0.0,0.0,83.75,1.3349,19,4,1,5,14.4934,13.6548,14.7206,-0.965926,0.258819,0.5,0.866025,0
2025-01-04 20:30:00,11.8875,1007.54,0.023345947,0.023345947,0.0,0.0,0.0,89.12,1.4416,20,4,1,5,12.9923,12.4631,14.0004,-0.866025,0.5,0.5,0.866025,0
2025-01-04 21:30:00,10.8728,1007.72,0.016662598,0.016662598,0.0,0.0,0.0,92.11,1.657,21,4,1,5,11.8875,12.238,13.4015,-0.707107,0.707107,0.5,0.866025,0
2025-01-04 22:30:00,9.9958,1007.88,0.06933594,0.036346436,0.0,0.036346436,0.0,95.33,1.8636,22,4,1,5,10.8728,11.7376,12.6425,-0.5,0.866025,0.5,0.866025,0
2025-01-04 23:30:00,11.063,1007.74,0.21517944,0.003326416,0.0,0.21185303,0.0,93.45,1.4627,23,4,1,5,9.9958,11.5471,11.8841,-0.258819,0.965926,0.5,0.866025,0
2025-01-05 00:30:00,11.214,1007.28,0.3256836,0.03616333,0.0,0.30267334,0.0,92.53,1.0601,0,5,1,6,11.063,11.0957,11.3376,0.0,1.0,0.5,0.866025,0
2025-01-05 01:30:00,10.8872,1007.04,0.3744812,0.023162842,0.0,0.35464478,0.0,94.59,0.8229,1,5,1,6,11.214,10.5534,10.9867,0.258819,0.965926,0.5,0.866025,0
2025-01-05 02:30:00,10.7954,1006.63,0.7535095,0.6636963,0.0,0.27212524,0.0,98.05,0.7657,2,5,1,6,10.8872,10.2329,10.8047,0.5,0.866025,0.5,0.866025,0
2025-01-05 03:30:00,8.9127,1006.73,1.0,1.0,0.0,0.11831665,0.0,99.99,0.7734,3,5,1,6,10.7954,10.5313,10.478,0.707107,0.707107,0.5,0.866025,0
2025-01-05 04:30:00,8.5946,1006.42,1.0,1.0,0.0,0.41531372,0.0,99.81,0.686,4,5,1,6,8.9127,10.5139,10.2445,0.866025,0.5,0.5,0.866025,0
2025-01-05 05:30:00,9.4839,1007.01,1.0,1.0,0.0,0.4612732,0.0019,97.67,0.2509,5,5,1,6,8.5946,10.8062,9.9813,0.965926,0.258819,0.5,0.866025,0
2025-01-05 06:30:00,9.2722,1007.81,1.0,1.0,0.0,0.55078125,0.0019,98.94,0.2679,6,5,1,6,9.4839,10.9687,9.6577,1.0,0.0,0.5,0.866025,0
2025-01-05 07:30:00,9.9882,1008.21,1.0,1.0,0.0,0.6751404,0.0072,98.35,0.4164,7,5,1,6,9.2722,11.3573,9.5078,0.965926,-0.258819,0.5,0.866025,0
2025-01-05 08:30:00,10.0835,1009.27,1.0,1.0,0.0,0.7874756,0.0052,98.69,0.6006,8,5,1,6,9.9882,11.1106,9.3892,0.866025,-0.5,0.5,0.866025,0
2025-01-05 09:30:00,9.8928,1009.85,0.98583984,0.7640991,0.0,0.9468384,0.0,100.0,0.8279,9,5,1,6,10.0835,11.0937,9.5525,0.707107,-0.707107,0.5,0.866025,0
2025-01-05 10:30:00,11.8825,1010.08,0.9966736,0.8870239,0.0,0.94033813,0.0,95.86,1.6814,10,5,1,6,9.8928,12.9657,10.1005,0.5,-0.866025,0.5,0.866025,0
2025-01-05 11:30:00,12.8236,1009.46,0.96383667,0.42034912,0.0,0.9500122,0.001,90.79,1.783,11,5,1,6,11.8825,13.0803,10.6571,0.258819,-0.965926,0.5,0.866025,0
2025-01-05 12:30:00,13.2538,1008.41,0.93148804,0.29751587,0.0,0.91415405,0.0,88.13,1.9553,12,5,1,6,12.8236,13.5878,11.3207,0.0,-1.0,0.5,0.866025,0
2025-01-05 13:30:00,15.58,1007.47,0.9208374,0.2102356,0.0,0.9136658,0.0,79.6,1.9957,13,5,1,6,13.2538,15.8011,12.2527,-0.258819,-0.965926,0.5,0.866025,0
2025-01-05 14:30:00,16.3469,1006.71,0.9538269,0.021209717,0.0,0.9533386,0.0,76.25,2.0841,14,5,1,6,15.58,16.209,13.2966,-0.5,-0.866025,0.5,0.866025,0
2025-01-05 15:30:00,15.2136,1006.55,0.9966736,0.9966736,0.0,0.9136658,0.0,87.3,2.1139,15,5,1,6,16.3469,14.4658,14.1834,-0.707107,-0.707107,0.5,0.866025,0
2025-01-05 16:30:00,15.4313,1006.21,0.99349976,0.7878113,0.0,0.94732666,0.0,84.04,2.0115,16,5,1,6,15.2136,14.5502,14.7749,-0.866025,-0.5,0.5,0.866025,0
2025-01-05 17:30:00,14.9521,1006.25,0.98999023,0.6824646,0.0,0.9798584,0.0,90.02,1.5884,17,5,1,6,15.4313,15.613,15.1296,-0.965926,-0.258819,0.5,0.866025,0
2025-01-05 18:30:00,14.9435,1006.58,1.0,0.589447,0.0,0.9998474,0.0,90.26,1.5699,18,5,1,6,14.9521,14.4934,15.4112,-1.0,-0.0,0.5,0.866025,0
2025-01-05 19:30:00,14.4754,1007.22,0.9998474,0.59198,0.0,0.9998474,0.0,92.73,1.5459,19,5,1,6,14.9435,12.9923,15.2271,-0.965926,0.258819,0.5,0.866025,0
2025-01-05 20:30:00,13.7957,1007.64,1.0,0.59716797,0.0,1.0,0.0,94.89,1.6843,20,5,1,6,14.4754,11.8875,14.8019,-0.866025,0.5,0.5,0.866025,0
2025-01-05 21:30:00,13.8387,1007.78,1.0,0.58032227,0.0,1.0,0.0,95.39,1.7966,21,5,1,6,13.7957,10.8728,14.5728,-0.707107,0.707107,0.5,0.866025,0
2025-01-05 22:30:00,13.0529,1007.49,1.0,0.4954834,0.0,1.0,0.0,96.45,1.8976,22,5,1,6,13.8387,9.9958,14.1764,-0.5,0.866025,0.5,0.866025,0
2025-01-05 23:30:00,12.9675,1007.31,0.98999023,0.2861328,0.0,0.98999023,0.0,96.04,1.4517,23,5,1,6,13.0529,11.063,13.8456,-0.258819,0.965926,0.5,0.866025,0
2025-01-06 00:30:00,13.2099,1006.97,1.0,0.21694946,0.003326416,1.0,0.0,95.79,1.569,0,6,1,0,12.9675,11.214,13.5567,0.0,1.0,0.5,0.866025,0
2025-01-06 01:30:00,13.187,1006.45,1.0,0.051971436,0.023162842,1.0,0.0,95.81,1.5502,1,6,1,0,13.2099,10.8872,13.342,0.258819,0.965926,0.5,0.866025,0
2025-01-06 02:30:00,13.2885,1006.09,0.95635986,0.073638916,0.010009766,0.9530029,0.0,95.44,1.5793,2,6,1,0,13.187,10.7954,13.2574,0.5,0.866025,0.5,0.866025,0
2025-01-06 03:30:00,12.4786,1005.61,0.9998474,0.029846191,0.0,0.9998474,0.0,96.45,1.5629,3,6,1,0,13.2885,8.9127,13.0307,0.707107,0.707107,0.5,0.866025,0
2025-01-06 04:30:00,12.2559,1005.71,0.93652344,0.043670654,0.0,0.93652344,0.0,96.64,1.5379,4,6,1,0,12.4786,8.5946,12.8979,0.866025,0.5,0.5,0.866025,0
2025-01-06 05:30:00,12.5618,1005.75,0.86865234,0.0491333,0.0,0.8661804,0.0,96.36,1.4857,5,6,1,0,12.2559,9.4839,12.8303,0.965926,0.258819,0.5,0.866025,0
2025-01-06 06:30:00,12.2899,1006.73,1.0,1.0,0.0,0.63790894,0.0,97.1,1.3167,6,6,1,0,12.5618,9.2722,12.677,1.0,0.0,0.5,0.866025,0
2025-01-06 07:30:00,13.2286,1006.93,1.0,1.0,0.0,0.25637817,0.0,96.8,1.5785,7,6,1,0,12.2899,9.9882,12.6839,0.965926,-0.258819,0.5,0.866025,0
2025-01-06 08:30:00,13.9608,1007.87,1.0,1.0,0.0,0.06185913,0.0,95.55,1.2736,8,6,1,0,13.2286,10.0835,12.7959,0.866025,-0.5,0.5,0.866025,0
2025-01-06 09:30:00,14.5256,1008.22,1.0,1.0,0.0,0.0,0.0,93.09,1.3684,9,6,1,0,13.9608,9.8928,13.1371,0.707107,-0.707107,0.5,0.866025,0
2025-01-06 10:30:00,16.9581,1008.51,0.47720337,0.47720337,0.0,0.0,0.0,83.73,2.4056,10,6,1,0,14.5256,11.8825,13.9208,0.5,-0.866025,0.5,0.866025,0
2025-01-06 11:30:00,19.1899,1007.42,0.96759033,0.96759033,0.0,0.0,0.0014,72.88,2.6376,11,6,1,0,16.9581,12.8236,15.0255,0.258819,-0.965926,0.5,0.866025,0
2025-01-06 12:30:00,19.4825,1006.31,0.9998474,0.9998474,0.0,0.0,0.0119,72.56,2.3691,12,6,1,0,19.1899,13.2538,16.2242,0.0,-1.0,0.5,0.866025,0
2025-01-06 13:30:00,21.3859,1005.37,0.99786377,0.99786377,0.0,0.0,0.0029,62.37,1.9131,13,6,1,0,19.4825,15.58,17.5838,-0.258819,-0.965926,0.5,0.866025,0
2025-01-06 14:30:00,21.7019,1004.52,0.9923706,0.9923706,0.0,0.0,0.0,62.3,1.4055,14,6,1,0,21.3859,16.3469,18.874,-0.5,-0.866025,0.5,0.866025,0
2025-01-06 15:30:00,19.1442,1004.06,0.8808594,0.8808594,0.0,0.0,0.0,76.46,0.6684,15,6,1,0,21.7019,15.2136,19.6438,-0.707107,-0.707107,0.5,0.866025,0
2025-01-06 16:30:00,19.4526,1003.81,0.8138733,0.8138733,0.0,0.0,0.0,73.27,0.3045,16,6,1,0,19.1442,15.4313,20.0595,-0.866025,-0.5,0.5,0.866025,0
2025-01-06 17:30:00,20.3711,1003.84,0.6093445,0.6093445,0.0,0.0,0.0,73.12,1.4644,17,6,1,0,19.4526,14.9521,20.2564,-0.965926,-0.258819,0.5,0.866025,0
2025-01-06 18:30:00,19.1813,1004.17,0.61001587,0.61001587,0.0,0.0,0.0,79.73,1.9999,18,6,1,0,20.3711,14.9435,20.2062,-1.0,-0.0,0.5,0.866025,0
2025-01-06 19:30:00,18.2332,1005.08,0.49813843,0.49813843,0.0,0.0,0.0,83.52,2.0893,19,6,1,0,19.1813,14.4754,19.6807,-0.965926,0.258819,0.5,0.866025,0
2025-01-06 20:30:00,16.2337,1005.43,0.40396118,0.40396118,0.0,0.0,0.0,91.44,2.1158,20,6,1,0,18.2332,13.7957,18.7694,-0.866025,0.5,0.5,0.866025,0
2025-01-06 21:30:00,15.8627,1005.77,0.25610352,0.25610352,0.0,0.0,0.0,93.46,2.0461,21,6,1,0,16.2337,13.8387,18.2224,-0.707107,0.707107,0.5,0.866025,0
2025-01-06 22:30:00,15.4358,1005.74,0.18127441,0.18127441,0.0,0.0,0.0,93.41,2.0025,22,6,1,0,15.8627,13.0529,17.553,-0.5,0.866025,0.5,0.866025,0
2025-01-06 23:30:00,14.9583,1005.48,0.11148071,0.11148071,0.0,0.0,0.0,94.46,2.1101,23,6,1,0,15.4358,12.9675,16.6508,-0.258819,0.965926,0.5,0.866025,0
2025-01-07 00:30:00,14.5753,1005.44,0.04763794,0.04763794,0.0,0.0,0.0,94.11,2.5036,0,7,1,1,14.9583,13.2099,15.8832,0.0,1.0,0.5,0.866025,0
2025-01-07 01:30:00,14.5025,1005.28,0.12649536,0.123168945,0.003326416,0.0,0.0,94.81,2.7202,1,7,1,1,14.5753,13.187,15.2614,0.258819,0.965926,0.5,0.866025,0
2025-01-07 02:30:00,14.6819,1005.48,0.17001343,0.16668701,0.013183594,0.0,0.0,93.5,2.744,2,7,1,1,14.5025,13.2885,15.0028,0.5,0.866025,0.5,0.866025,0
2025-01-07 03:30:00,13.4414,1005.95,0.69314575,0.6864624,0.010314941,0.0,0.0,94.7,2.3966,3,7,1,1,14.6819,12.4786,14.5992,0.707107,0.707107,0.5,0.866025,0
2025-01-07 04:30:00,12.9468,1006.31,0.61935425,0.5826721,0.066345215,0.0,0.0,95.33,2.6654,4,7,1,1,13.4414,12.2559,14.1844,0.866025,0.5,0.5,0.866025,0
2025-01-07 05:30:00,12.7016,1006.49,0.63064575,0.5543213,0.15249634,0.0,0.0,94.54,2.4544,5,7,1,1,12.9468,12.5618,13.8082,0.965926,0.258819,0.5,0.866025,0
2025-01-07 06:30:00,12.7505,1006.9,0.7498779,0.69989014,0.20437622,0.0,0.0,94.85,2.3779,6,7,1,1,12.7016,12.2899,13.5041,1.0,0.0,0.5,0.866025,0
2025-01-07 07:30:00,13.0791,1007.73,0.5081482,0.40881348,0.20153809,0.0,0.0,93.11,2.5303,7,7,1,1,12.7505,13.2286,13.2669,0.965926,-0.258819,0.5,0.866025,0
2025-01-07 08:30:00,12.9347,1008.37,0.6972656,0.6937866,0.13635254,0.0,0.0,93.31,3.0749,8,7,1,1,13.0791,13.9608,12.9757,0.866025,-0.5,0.5,0.866025,0
2025-01-07 09:30:00,13.0964,1008.99,0.6789856,0.6457825,0.1586914,0.0,0.0,93.07,3.0667,9,7,1,1,12.9347,14.5256,12.9182,0.707107,-0.707107,0.5,0.866025,0
2025-01-07 10:30:00,13.8824,1008.77,0.84417725,0.84417725,0.010498047,0.0,0.0,90.08,3.0616,10,7,1,1,13.0964,16.9581,13.0741,0.5,-0.866025,0.5,0.866025,0
2025-01-07 11:30:00,14.7202,1008.0,1.0,1.0,0.0,0.0,0.0,82.36,3.5632,11,7,1,1,13.8824,19.1899,13.4106,0.258819,-0.965926,0.5,0.866025,0
2025-01-07 12:30:00,15.0869,1007.16,1.0,1.0,0.0,0.0,0.0,79.16,4.1397,12,7,1,1,14.7202,19.4825,13.8,0.0,-1.0,0.5,0.866025,0
2025-01-07 13:30:00,15.7982,1006.17,0.96066284,0.96066284,0.0,0.0,0.0,76.6,4.7139,13,7,1,1,15.0869,21.3859,14.2531,-0.258819,-0.965926,0.5,0.866025,0
2025-01-07 14:30:00,16.0006,1005.25,0.8164673,0.8164673,0.0,0.0,0.0,76.07,4.9695,14,7,1,1,15.7982,21.7019,14.7641,-0.5,-0.866025,0.5,0.866025,0
2025-01-07 15:30:00,14.7204,1004.88,0.97268677,0.97268677,0.0,0.0,0.0,81.14,4.3016,15,7,1,1,16.0006,19.1442,15.0348,-0.707107,-0.707107,0.5,0.866025,0
2025-01-07 16:30:00,14.8671,1005.28,0.6119385,0.6119385,0.0,0.0,0.0,82.11,3.8235,16,7,1,1,14.7204,19.4526,15.1989,-0.866025,-0.5,0.5,0.866025,0
2025-01-07 17:30:00,14.4588,1005.28,0.39343262,0.39343262,0.0,0.0,0.0,85.16,2.8752,17,7,1,1,14.8671,20.3711,15.1553,-0.965926,-0.258819,0.5,0.866025,0
2025-01-07 18:30:00,13.8445,1005.75,0.41427612,0.41427612,0.0,0.0,0.0,88.02,2.3391,18,7,1,1,14.4588,19.1813,14.9483,-1.0,-0.0,0.5,0.866025,0
2025-01-07 19:30:00,13.8311,1006.11,0.3904419,0.3904419,0.0,0.0,0.0,87.66,2.3513,19,7,1,1,13.8445,18.2332,14.6204,-0.965926,0.258819,0.5,0.866025,0
2025-01-07 20:30:00,13.193,1006.65,0.41394043,0.41394043,0.0,0.0,0.0,89.23,2.457,20,7,1,1,13.8311,16.2337,14.1525,-0.866025,0.5,0.5,0.866025,0
2025-01-07 21:30:00,13.6405,1006.33,0.34197998,0.34197998,0.0,0.0,0.0,88.48,2.572,21,7,1,1,13.193,15.8627,13.9725,-0.707107,0.707107,0.5,0.866025,0
2025-01-07 22:30:00,13.4259,1006.42,0.24459839,0.24459839,0.0,0.0,0.0,89.5,2.6284,22,7,1,1,13.6405,15.4358,13.7323,-0.5,0.866025,0.5,0.866025,0
